"LEAID","NCESSCH","TR10","AM10","AS10","BL10","HI10","HP10","WH10","TR11","AM11","AS11","BL11","HI11","HP11","WH11","TR12","AM12","AS12","BL12","HI12","HP12","WH12","TR09","AM09","AS09","BL09","HI09","HP09","WH09","total_g10","total_g11","total_g12","total_g9","total_enroll","FRELCH","REDLCH","TOTFRL","rate_frelch","rate_redlch","rate_totfrl","lunch_total"
"0622710","062271003189",0,0,0,0,21,0,0,0,0,0,0,16,0,1,0,0,0,0,15,0,0,0,0,0,0,8,0,0,21,17,15,8,61,50,5,55,0.819672131147541,0.0819672131147541,0.901639344262295,55
"0622710","062271003190",0,0,1,2,20,0,0,0,0,0,4,10,2,0,0,0,0,3,2,0,0,0,0,0,2,8,0,0,23,16,5,10,54,37,8,45,0.685185185185185,0.148148148148148,0.833333333333333,45
"0622710","062271003193",2,0,27,14,545,2,23,3,1,23,18,442,2,26,3,0,38,15,485,2,20,1,0,25,18,585,3,19,613,515,563,651,2342,1748,229,1977,0.746370623398804,0.0977796754910333,0.844150298889838,1977
"0622710","062271003197",0,0,0,0,18,0,1,0,0,0,0,11,0,2,0,0,0,1,19,0,1,0,0,0,0,6,0,0,19,13,21,6,59,49,3,52,0.830508474576271,0.0508474576271186,0.88135593220339,52
"0622710","062271003201",0,0,0,1,18,0,3,0,0,1,1,9,0,3,0,0,0,1,13,0,3,0,0,0,0,5,0,4,22,14,17,9,62,38,8,46,0.612903225806452,0.129032258064516,0.741935483870968,46
"0622710","062271003209",3,2,49,117,398,12,32,3,1,50,113,325,15,29,6,3,76,107,341,12,23,12,0,52,160,560,13,45,613,536,568,842,2559,1549,288,1837,0.605314576006252,0.112543962485346,0.717858538491598,1837
"0622710","062271003214",0,0,0,0,22,0,0,0,0,0,1,43,0,0,2,0,7,0,62,0,0,0,0,0,0,7,0,1,22,44,71,8,145,106,8,114,0.731034482758621,0.0551724137931034,0.786206896551724,114
"0622710","062271003230",13,1,64,31,464,0,98,8,0,64,20,351,1,70,3,1,54,27,437,0,101,11,2,66,36,563,1,123,671,514,623,802,2610,1543,347,1890,0.591187739463601,0.132950191570881,0.724137931034483,1890
"0622710","062271003235",1,0,0,0,20,0,0,0,0,0,0,39,0,0,0,0,0,0,32,0,0,0,0,0,0,4,0,0,21,39,32,4,96,80,8,88,0.833333333333333,0.0833333333333333,0.916666666666667,88
"0622710","062271003257",0,0,1,1,21,0,1,0,0,0,0,35,0,1,0,0,1,1,40,0,1,0,0,0,0,10,1,1,24,36,43,12,115,91,14,105,0.791304347826087,0.121739130434783,0.91304347826087,105
"0622710","062271003276",0,0,0,5,17,1,2,0,0,1,8,14,1,4,0,0,2,3,8,1,0,0,0,0,2,7,0,1,25,28,14,10,77,63,4,67,0.818181818181818,0.051948051948052,0.87012987012987,67
"0622710","062271003279",0,0,0,4,15,0,3,0,0,1,3,10,0,2,1,0,0,4,23,0,4,0,0,0,1,6,0,1,22,16,32,8,78,48,9,57,0.615384615384615,0.115384615384615,0.730769230769231,57
"0622710","062271003292",0,1,0,2,22,0,0,0,0,0,1,23,0,3,0,0,0,0,17,0,0,1,0,0,0,15,0,0,25,27,17,16,85,68,5,73,0.8,0.0588235294117647,0.858823529411765,73
"0622710","062271003296",0,0,0,0,20,0,0,0,0,0,0,14,0,0,0,0,0,0,16,0,0,0,0,0,0,18,0,1,20,14,16,19,69,66,3,69,0.956521739130435,0.0434782608695652,1,69
"0622710","062271003301",3,2,46,16,379,1,42,3,1,16,19,263,0,39,5,1,28,16,296,1,36,3,0,19,18,293,1,50,489,341,383,384,1597,1066,203,1269,0.667501565435191,0.127113337507827,0.794614902943018,1269
"0622710","062271003313",0,0,0,3,28,0,0,0,0,0,0,26,0,0,0,0,0,1,25,0,0,0,0,0,2,16,0,0,31,26,26,18,101,77,7,84,0.762376237623762,0.0693069306930693,0.831683168316832,84
"0622710","062271003314",0,0,0,1,19,0,2,0,0,0,3,68,0,2,0,0,2,5,70,0,6,0,0,0,0,5,0,1,22,73,83,6,184,134,9,143,0.728260869565217,0.0489130434782609,0.777173913043478,143
"0622710","062271003315",0,0,1,0,365,0,5,0,0,1,0,487,0,3,0,1,0,1,443,0,2,3,1,1,5,349,0,2,371,491,447,361,1670,1303,119,1422,0.780239520958084,0.0712574850299401,0.851497005988024,1422
"0622710","062271003322",0,0,0,0,37,0,0,0,0,0,0,46,0,0,0,0,0,0,51,0,0,0,0,0,1,6,0,0,37,46,51,7,141,125,5,130,0.886524822695035,0.0354609929078014,0.921985815602837,130
"0622710","062271003325",4,3,4,3,552,0,12,3,2,4,2,545,0,9,4,4,6,1,525,0,9,5,2,3,11,501,0,8,578,565,549,530,2222,1662,327,1989,0.747974797479748,0.147164716471647,0.895139513951395,1989
"0622710","062271003330",9,3,20,50,443,8,118,4,3,30,37,404,4,116,1,7,11,40,356,5,118,8,5,22,52,488,5,122,651,598,538,702,2489,1213,297,1510,0.487344314985938,0.119325030132583,0.606669345118521,1510
"0622710","062271003364",3,0,1,14,816,1,3,3,4,3,8,585,0,2,1,1,0,5,652,0,1,3,1,3,3,756,0,3,838,605,660,769,2872,2155,381,2536,0.750348189415042,0.132660167130919,0.883008356545961,2536
"0622710","062271003376",0,0,1,1,29,0,1,0,0,0,1,28,0,4,0,0,1,0,29,0,2,3,0,0,1,11,0,0,32,33,32,15,112,83,11,94,0.741071428571429,0.0982142857142857,0.839285714285714,94
"0622710","062271003378",1,0,1,0,75,0,2,0,0,1,2,45,1,1,0,0,0,0,0,0,0,0,0,1,3,97,0,4,79,50,0,105,234,1081,123,1204,4.61965811965812,0.525641025641026,5.14529914529915,1204
"0622710","062271003385",3,0,3,12,539,1,15,1,1,6,6,329,0,5,3,0,0,12,413,2,9,5,1,5,7,590,0,20,573,348,439,628,1988,1320,284,1604,0.663983903420523,0.142857142857143,0.806841046277666,1604
"0622710","062271003387",16,2,58,77,233,3,305,7,4,52,68,205,0,202,3,2,45,52,188,5,237,13,3,60,74,281,0,246,694,538,532,677,2441,1220,272,1492,0.499795165915608,0.111429741909054,0.611224907824662,1492
"0622710","062271003395",0,9,2,10,48,0,3,0,0,5,11,62,0,6,0,0,2,7,68,0,5,1,1,3,21,53,0,4,72,84,82,83,321,773,161,934,2.40809968847352,0.501557632398754,2.90965732087227,934
"0622710","062271003397",0,0,0,2,22,0,2,1,0,0,10,27,0,0,0,0,0,6,25,0,0,1,0,0,7,31,0,0,26,38,31,39,134,121,3,124,0.902985074626866,0.0223880597014925,0.925373134328358,124
"0622710","062271003398",1,0,2,4,15,0,8,1,0,0,3,9,0,2,0,0,1,2,10,0,3,0,0,0,2,4,0,6,30,15,16,12,73,58,5,63,0.794520547945205,0.0684931506849315,0.863013698630137,63
"0622710","062271003413",7,1,50,108,221,0,43,9,0,36,80,242,1,59,0,1,42,89,231,2,37,9,1,29,116,221,4,32,430,427,402,412,1671,918,268,1186,0.549371633752244,0.160383004189108,0.709754637941353,1186
"0622710","062271003416",0,0,3,1,19,0,31,0,0,6,2,18,0,21,1,0,7,4,9,0,26,2,0,3,1,19,0,25,54,47,47,50,198,328,96,424,1.65656565656566,0.484848484848485,2.14141414141414,424
"0622710","062271003424",8,1,139,38,458,0,79,8,1,110,17,327,2,49,6,0,137,24,294,2,67,10,1,149,31,552,2,82,723,514,530,827,2594,1627,376,2003,0.6272166538165,0.144949884348497,0.772166538164996,2003
"0622710","062271003426",0,0,1,2,169,0,1,1,0,2,1,138,0,1,0,0,1,0,133,0,0,0,0,0,0,199,0,0,173,143,134,199,649,2520,251,2771,3.8828967642527,0.386748844375963,4.26964560862866,2771
"0622710","062271003429",6,3,39,89,388,1,80,5,3,36,53,273,2,73,8,2,30,55,265,2,57,11,1,37,60,359,1,66,606,445,419,535,2005,1166,215,1381,0.581546134663342,0.107231920199501,0.688778054862843,1381
"0622710","062271003430",2,3,21,22,208,0,114,4,6,26,17,203,1,115,5,2,17,13,160,2,99,4,3,23,14,207,0,127,370,372,298,378,1418,776,201,977,0.547249647390691,0.141748942172073,0.688998589562764,977
"0622710","062271003435",0,0,1,10,13,0,0,2,0,0,18,18,0,0,1,0,1,9,25,0,0,0,0,0,1,4,0,0,24,38,36,5,103,64,3,67,0.621359223300971,0.029126213592233,0.650485436893204,67
"0622710","062271003444",5,0,1,112,131,1,3,3,0,0,103,133,1,2,1,0,2,135,110,1,1,0,2,1,80,124,0,5,253,242,250,212,957,778,63,841,0.812957157784744,0.0658307210031348,0.878787878787879,841
"0622710","062271003452",0,0,1,8,19,0,0,0,0,1,5,22,0,3,0,0,0,3,6,0,2,0,0,0,2,17,0,2,28,31,11,21,91,56,3,59,0.615384615384615,0.032967032967033,0.648351648351648,59
"0622710","062271003455",3,2,4,221,58,1,14,5,2,5,210,49,0,12,6,1,10,180,36,2,16,10,1,2,208,54,0,9,303,283,251,284,1121,524,111,635,0.467439785905442,0.0990187332738626,0.566458519179304,635
"0622710","062271003466",3,1,13,9,396,1,10,2,1,17,9,337,0,2,2,0,15,11,276,0,3,2,3,10,5,411,0,4,433,368,307,435,1543,1196,188,1384,0.775113415424498,0.121840570317563,0.896953985742061,1384
"0622710","062271003477",0,0,0,17,1,0,1,0,0,0,9,2,0,1,0,1,0,7,3,0,0,1,0,0,6,0,0,0,19,12,11,7,49,40,0,40,0.816326530612245,0,0.816326530612245,40
"0622710","062271004593",1,3,61,91,179,4,404,10,2,59,107,194,7,391,3,2,68,109,138,4,365,9,2,77,116,149,1,414,743,770,689,768,2970,688,191,879,0.231649831649832,0.0643097643097643,0.295959595959596,879
"0622710","062271007115",0,0,0,15,41,0,1,0,0,0,11,16,0,0,0,0,0,3,21,0,0,0,0,0,14,44,0,0,57,27,24,58,166,129,5,134,0.77710843373494,0.0301204819277108,0.807228915662651,134
"0622710","062271007118",8,1,7,31,267,3,44,7,0,8,43,293,1,47,6,1,11,48,251,1,53,4,0,3,24,177,0,51,361,399,371,259,1390,911,91,1002,0.655395683453237,0.0654676258992806,0.720863309352518,1002
"0622710","062271007750",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,48,115,1,4,0,0,0,0,0,0,0,0,0,171,0,171,106,25,131,0.619883040935672,0.146198830409357,0.766081871345029,131
"0622710","062271007751",5,0,18,9,282,0,7,4,0,9,8,153,0,3,2,0,13,3,166,0,3,4,0,19,6,223,0,23,321,177,187,275,960,759,68,827,0.790625,0.0708333333333333,0.861458333333333,827
"0622710","062271007753",1,0,3,3,28,0,10,0,0,0,3,20,0,6,1,1,2,14,61,0,14,3,0,2,1,32,0,6,45,29,93,44,211,249,37,286,1.18009478672986,0.175355450236967,1.35545023696682,286
"0622710","062271007756",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,12,40,NA,NA,NA,40
"0622710","062271007757",2,0,82,15,179,3,5,1,0,72,10,114,2,6,0,1,90,9,119,0,4,2,1,80,25,199,2,8,286,205,223,317,1031,688,145,833,0.667313288069835,0.140640155189137,0.807953443258972,833
"0622710","062271007758",0,0,2,1,11,0,2,0,0,0,0,7,0,2,0,1,1,2,37,0,8,0,0,2,0,10,0,1,16,9,49,13,87,96,20,116,1.10344827586207,0.229885057471264,1.33333333333333,116
"0622710","062271007759",0,0,0,3,13,0,0,0,0,0,2,13,0,0,0,0,0,2,20,0,0,0,0,2,1,11,0,2,16,15,22,16,69,182,29,211,2.63768115942029,0.420289855072464,3.05797101449275,211
"0622710","062271007760",0,0,0,5,4,0,1,0,0,1,1,3,0,0,0,0,1,9,12,0,8,0,0,0,3,4,0,0,10,5,30,7,52,21,10,31,0.403846153846154,0.192307692307692,0.596153846153846,31
"0622710","062271007762",0,0,0,0,21,0,0,0,0,2,0,14,0,1,2,1,17,2,149,1,3,0,0,0,0,6,0,0,21,17,175,6,219,169,41,210,0.771689497716895,0.187214611872146,0.958904109589041,210
"0622710","062271007763",0,0,0,0,17,0,1,0,0,0,0,26,0,1,0,0,0,0,24,0,0,0,0,0,1,7,0,0,18,27,24,8,77,69,3,72,0.896103896103896,0.038961038961039,0.935064935064935,72
"0622710","062271007765",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,12,95,1,8,0,0,0,0,0,0,0,0,0,121,0,121,61,10,71,0.504132231404959,0.0826446280991736,0.586776859504132,71
"0622710","062271007766",0,1,1,4,9,0,1,0,0,4,0,12,0,5,1,2,12,19,45,1,12,1,1,0,3,9,1,2,16,21,92,17,146,100,17,117,0.684931506849315,0.116438356164384,0.801369863013699,117
"0622710","062271007768",1,0,3,1,9,0,0,0,0,3,1,18,0,1,0,0,8,0,17,0,1,1,1,0,2,6,0,0,14,23,26,10,73,55,4,59,0.753424657534247,0.0547945205479452,0.808219178082192,59
"0622710","062271008027",0,0,2,2,110,0,2,0,0,0,4,84,0,1,0,0,3,1,87,0,2,0,1,4,4,121,0,0,116,89,93,130,428,473,153,626,1.10514018691589,0.357476635514019,1.46261682242991,626
"0622710","062271008722",-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-28,-28,-28,-28,-112,101,7,108,NA,NA,NA,108
"0622710","062271008886",0,0,0,1,2,0,1,0,0,2,0,3,0,2,1,0,23,5,96,0,30,0,0,0,0,0,0,0,4,7,155,0,166,91,27,118,0.548192771084337,0.162650602409639,0.710843373493976,118
"0622710","062271008887",4,2,51,38,83,1,64,2,1,66,18,56,0,70,4,1,58,19,68,0,69,4,2,40,47,80,1,68,243,213,219,242,917,661,241,902,0.72082878953108,0.262813522355507,0.983642311886587,902
"0622710","062271009150",3,1,1,167,226,0,5,2,0,2,140,196,1,0,0,1,2,150,192,0,2,5,1,3,207,261,0,2,403,341,347,479,1570,1202,190,1392,0.765605095541401,0.121019108280255,0.886624203821656,1392
"0622710","062271009151",1,0,56,13,97,1,103,1,4,39,9,98,3,108,2,0,49,8,77,4,84,3,0,50,14,97,0,104,271,262,224,268,1025,795,315,1110,0.775609756097561,0.307317073170732,1.08292682926829,1110
"0622710","062271009570",15,2,0,38,350,0,24,8,1,6,29,232,0,14,4,0,4,21,222,0,17,1,0,2,13,147,0,6,429,290,268,169,1156,483,13,496,0.417820069204152,0.0112456747404844,0.429065743944637,496
"0622710","062271010240",2,1,56,11,373,0,30,1,0,63,5,338,1,26,0,0,49,5,323,1,22,0,1,64,9,436,0,30,473,434,400,540,1847,1197,296,1493,0.648077964266378,0.160259880887926,0.808337845154304,1493
"0622710","062271010517",0,0,1,0,69,0,2,1,0,0,0,56,0,0,0,0,0,0,68,0,0,1,0,0,0,63,0,0,72,57,68,64,261,430,42,472,1.64750957854406,0.160919540229885,1.80842911877395,472
"0622710","062271010519",0,0,1,3,11,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,5,19,0,0,15,6,0,24,45,60,3,63,1.33333333333333,0.0666666666666667,1.4,63
"0622710","062271010524",1,0,5,0,61,0,3,0,0,12,1,50,0,9,0,0,8,2,42,0,8,0,0,7,0,60,0,4,70,72,60,71,273,434,59,493,1.58974358974359,0.216117216117216,1.80586080586081,493
"0622710","062271010525",-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-28,-28,-28,-28,-112,99,14,113,NA,NA,NA,113
"0622710","062271010829",8,0,9,1,42,0,46,2,1,7,0,39,0,37,4,0,8,1,36,0,31,70,0,0,0,47,0,1,106,86,80,118,390,126,48,174,0.323076923076923,0.123076923076923,0.446153846153846,174
"0622710","062271010836",18,0,0,54,81,0,0,15,0,0,30,91,0,0,17,0,1,42,88,1,0,20,1,0,39,123,1,0,153,136,149,184,622,515,48,563,0.827974276527331,0.0771704180064309,0.905144694533762,563
"0622710","062271010840",30,0,1,12,49,0,1,25,0,0,13,54,0,1,5,0,0,6,66,0,0,36,0,0,13,70,0,0,93,93,77,119,382,718,32,750,1.87958115183246,0.0837696335078534,1.96335078534031,750
"0622710","062271010842",1,1,2,2,59,0,0,0,0,2,2,52,0,0,0,0,2,0,34,0,0,0,0,0,1,17,0,0,65,56,36,18,175,124,7,131,0.708571428571429,0.04,0.748571428571429,131
"0622710","062271010843",1,0,0,38,52,0,0,0,0,1,31,69,0,1,1,0,0,38,68,0,0,0,2,1,33,49,0,2,91,102,107,87,387,239,40,279,0.617571059431525,0.103359173126615,0.720930232558139,279
"0622710","062271010844",6,0,23,7,60,4,3,2,0,26,16,64,3,7,0,0,22,10,56,3,1,2,0,30,18,77,3,8,103,118,92,138,451,229,88,317,0.507760532150776,0.195121951219512,0.702882483370288,317
"0622710","062271010845",4,0,4,2,39,0,13,1,0,8,2,24,0,15,2,0,7,2,29,1,7,1,0,8,4,52,1,18,62,50,48,84,244,387,108,495,1.58606557377049,0.442622950819672,2.02868852459016,495
"0622710","062271010847",0,0,3,0,111,0,0,1,0,0,0,78,0,0,0,1,1,1,31,0,0,4,0,0,0,93,0,0,114,79,34,97,324,266,24,290,0.820987654320988,0.0740740740740741,0.895061728395062,290
"0622710","062271010848",5,0,1,9,148,0,3,2,0,1,2,134,0,1,8,0,0,1,117,0,1,19,0,0,9,136,0,2,166,140,127,166,599,428,95,523,0.714524207011686,0.158597662771285,0.873121869782972,523
"0622710","062271010849",0,0,0,0,154,0,0,0,0,0,3,141,0,0,1,0,0,0,145,0,0,1,0,0,4,167,0,1,154,144,146,173,617,550,55,605,0.891410048622366,0.0891410048622366,0.980551053484603,605
"0622710","062271010851",0,0,0,3,134,0,0,0,0,0,2,122,0,0,0,0,0,2,120,0,0,0,1,0,5,105,0,35,137,124,122,146,529,844,105,949,1.59546313799622,0.198487712665406,1.79395085066163,949
"0622710","062271010856",-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-28,-28,-28,-28,-112,146,17,163,NA,NA,NA,163
"0622710","062271010861",6,0,1,13,178,0,5,0,0,3,3,193,0,2,1,1,3,4,172,0,4,4,0,4,7,235,0,0,203,201,185,250,839,667,85,752,0.794994040524434,0.101311084624553,0.896305125148987,752
"0622710","062271010862",3,0,25,11,189,0,44,2,0,18,8,198,0,54,3,0,26,7,128,3,48,2,2,31,11,206,1,52,272,280,215,305,1072,583,176,759,0.54384328358209,0.164179104477612,0.708022388059702,759
"0622710","062271010863",0,0,2,0,123,0,1,0,0,0,1,106,0,0,0,0,0,0,107,0,2,0,0,0,1,111,0,0,126,107,109,112,454,622,156,778,1.37004405286344,0.343612334801762,1.7136563876652,778
"0622710","062271010864",9,1,9,10,197,1,16,24,0,14,13,179,0,15,25,0,11,5,173,0,6,34,1,5,11,195,0,26,243,245,220,272,980,467,123,590,0.476530612244898,0.125510204081633,0.602040816326531,590
"0622710","062271010865",14,0,6,13,70,0,103,22,0,8,19,78,1,87,30,1,6,13,56,0,84,22,1,5,22,74,0,65,206,215,190,189,800,265,104,369,0.33125,0.13,0.46125,369
"0622710","062271010867",0,0,0,5,148,0,0,0,0,0,7,138,0,0,0,0,0,8,125,0,1,1,0,0,5,161,0,1,153,145,134,168,600,508,68,576,0.846666666666667,0.113333333333333,0.96,576
"0622710","062271010870",5,0,25,2,43,0,10,1,0,12,11,18,0,11,1,0,12,2,21,0,10,11,0,23,10,35,1,35,85,53,46,115,299,330,229,559,1.10367892976589,0.765886287625418,1.8695652173913,559
"0622710","062271010871",0,0,0,0,159,0,0,0,0,1,1,135,0,0,0,0,0,0,146,0,0,0,0,1,0,152,0,6,159,137,146,159,601,487,66,553,0.810316139767055,0.10981697171381,0.920133111480865,553
"0622710","062271010872",-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-28,-28,-28,-28,-112,163,4,167,NA,NA,NA,167
"0622710","062271010874",-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-28,-28,-28,-28,-112,188,10,198,NA,NA,NA,198
"0622710","062271010875",-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-28,-28,-28,-28,-112,239,19,258,NA,NA,NA,258
"0622710","062271010888",0,0,1,8,580,0,3,1,2,0,7,455,0,2,1,4,0,7,433,0,0,1,1,0,11,583,0,5,592,467,445,601,2105,1571,303,1874,0.746318289786223,0.143942992874109,0.890261282660333,1874
"0622710","062271010889",0,0,1,0,392,0,1,0,0,1,0,336,0,2,0,0,1,0,274,0,4,0,1,1,0,360,0,3,394,339,279,365,1377,1010,210,1220,0.733478576615831,0.152505446623094,0.885984023238925,1220
"0622710","062271011307",0,0,0,5,26,1,2,1,0,0,3,21,2,1,0,0,0,5,19,2,4,1,0,0,8,44,1,2,34,28,30,56,148,131,14,145,0.885135135135135,0.0945945945945946,0.97972972972973,145
"0622710","062271011312",0,0,1,35,2,0,0,0,0,0,26,1,0,1,0,0,0,33,0,0,0,0,0,0,40,2,0,0,38,28,33,42,141,130,0,130,0.921985815602837,0,0.921985815602837,130
"0622710","062271011313",0,0,0,0,158,0,0,0,0,0,0,147,0,0,0,0,0,0,148,0,0,2,0,0,0,164,0,1,158,147,148,167,620,533,47,580,0.859677419354839,0.0758064516129032,0.935483870967742,580
"0622710","062271011314",0,0,4,2,29,0,7,0,0,3,1,21,0,6,0,2,4,7,20,0,9,0,0,4,2,36,0,21,42,31,42,63,178,140,91,231,0.786516853932584,0.51123595505618,1.29775280898876,231
"0622710","062271011315",0,0,0,7,10,0,3,0,0,0,2,15,0,1,0,0,0,6,11,0,1,0,1,0,5,10,0,1,20,18,18,17,73,74,0,74,1.01369863013699,0,1.01369863013699,74
"0622710","062271011337",3,0,5,1,112,0,0,0,0,1,1,116,0,0,3,0,6,2,106,0,0,7,0,1,0,119,0,0,121,118,117,127,483,378,61,439,0.782608695652174,0.126293995859213,0.908902691511387,439
"0622710","062271011339",0,0,1,2,41,0,6,1,0,0,0,20,0,0,0,0,1,1,20,0,1,0,0,2,2,98,0,0,50,21,23,102,196,356,66,422,1.81632653061224,0.336734693877551,2.1530612244898,422
"0622710","062271011358",0,1,0,171,3,0,0,0,0,1,164,9,1,0,0,0,0,160,4,0,1,0,2,0,129,7,1,0,175,175,165,139,654,402,40,442,0.614678899082569,0.0611620795107034,0.675840978593272,442
"0622710","062271011365",0,0,1,6,125,0,0,1,0,1,7,70,0,0,0,0,0,5,94,0,0,2,0,0,13,157,0,0,132,79,99,172,482,429,38,467,0.890041493775934,0.0788381742738589,0.968879668049793,467
"0622710","062271011618",-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-28,-28,-28,-28,-112,199,35,234,NA,NA,NA,234
"0622710","062271011626",3,1,1,19,396,0,2,3,0,0,28,324,0,3,3,0,1,22,290,0,2,5,1,5,42,652,0,5,422,358,318,710,1808,1555,113,1668,0.860066371681416,0.0625,0.922566371681416,1668
"0622710","062271011627",0,0,0,0,40,0,3,1,0,2,1,34,0,2,0,0,3,0,69,0,2,0,0,0,0,14,0,1,43,40,74,15,172,132,7,139,0.767441860465116,0.0406976744186047,0.808139534883721,139
"0622710","062271011628",3,0,1,0,52,0,0,0,0,1,0,51,0,0,0,0,1,0,27,0,0,1,0,0,1,96,0,1,56,52,28,99,235,362,15,377,1.54042553191489,0.0638297872340425,1.60425531914894,377
"0622710","062271011629",1,0,0,1,32,0,0,0,0,0,2,40,0,0,0,0,1,0,46,0,0,0,0,0,4,23,0,0,34,42,47,27,150,137,3,140,0.913333333333333,0.02,0.933333333333333,140
"0622710","062271011631",0,0,1,0,24,0,0,0,0,0,1,25,0,2,0,0,0,1,26,0,0,3,0,1,1,41,0,0,25,28,27,46,126,118,0,118,0.936507936507937,0,0.936507936507937,118
"0622710","062271011632",0,1,0,10,158,0,0,0,0,0,10,167,0,2,0,0,0,7,112,0,0,0,0,0,7,156,0,0,169,179,119,163,630,539,62,601,0.855555555555556,0.0984126984126984,0.953968253968254,601
"0622710","062271011633",0,0,1,1,116,0,1,0,0,0,1,106,0,0,0,0,0,0,105,0,0,0,0,1,0,110,0,9,119,107,105,120,451,397,36,433,0.880266075388027,0.0798226164079823,0.960088691796009,433
"0622710","062271011635",0,0,0,1,156,0,0,0,1,0,2,144,0,0,0,0,0,0,141,0,0,1,0,0,0,171,0,1,157,147,141,173,618,573,28,601,0.927184466019418,0.0453074433656958,0.972491909385113,601
"0622710","062271011636",4,0,0,0,144,0,0,1,0,0,10,136,0,0,0,0,0,5,146,0,0,6,0,0,1,159,0,0,148,147,151,166,612,558,40,598,0.911764705882353,0.065359477124183,0.977124183006536,598
"0622710","062271011640",7,0,0,15,129,0,1,2,1,2,9,107,0,0,2,0,0,21,93,0,0,28,0,0,15,128,0,1,152,121,116,172,561,477,44,521,0.850267379679144,0.0784313725490196,0.928698752228164,521
"0622710","062271011641",0,0,0,10,139,0,1,0,1,0,9,122,0,0,0,0,1,11,109,0,1,0,0,0,9,136,0,1,150,132,122,146,550,818,136,954,1.48727272727273,0.247272727272727,1.73454545454545,954
"0622710","062271011642",0,0,0,1,134,0,1,0,3,4,2,142,0,0,0,0,1,1,166,0,0,0,0,3,1,139,0,3,136,151,168,146,601,452,84,536,0.752079866888519,0.139767054908486,0.891846921797005,536
"0622710","062271011650",1,0,0,0,81,0,7,0,0,4,0,81,1,0,1,0,4,2,102,0,0,0,0,2,3,170,0,2,89,86,109,177,461,386,40,426,0.837310195227766,0.0867678958785249,0.924078091106291,426
"0622710","062271011651",2,0,3,5,123,0,7,0,1,2,11,135,0,7,0,0,2,6,126,1,4,1,0,6,8,155,0,7,140,156,139,177,612,492,62,554,0.803921568627451,0.101307189542484,0.905228758169935,554
"0622710","062271011652",2,1,4,5,413,0,11,0,0,7,6,324,2,6,1,0,8,3,297,0,4,0,1,4,2,327,0,8,436,345,313,342,1436,1004,217,1221,0.6991643454039,0.151114206128134,0.850278551532033,1221
"0622710","062271011653",1,1,16,6,343,4,6,0,0,11,7,266,0,3,0,0,15,8,266,3,6,1,0,12,4,317,3,4,377,287,298,341,1303,1016,96,1112,0.779739063699156,0.0736761320030698,0.853415195702226,1112
"0622710","062271011842",2,0,2,2,36,0,3,1,0,7,2,19,0,11,0,0,5,2,32,0,9,1,0,0,2,44,0,3,45,40,48,50,183,334,53,387,1.82513661202186,0.289617486338798,2.11475409836066,387
"0622710","062271011888",0,0,0,0,111,0,1,0,0,0,1,66,0,0,0,0,2,2,85,0,1,0,1,4,1,107,0,0,112,67,90,113,382,329,26,355,0.861256544502618,0.0680628272251309,0.929319371727749,355
"0622710","062271011889",0,0,0,0,60,0,0,0,0,0,0,84,0,0,0,0,0,0,59,0,0,1,0,0,0,55,0,0,60,84,59,56,259,195,32,227,0.752895752895753,0.123552123552124,0.876447876447876,227
"0622710","062271012010",0,0,0,17,30,0,0,0,0,1,12,29,0,1,1,0,0,7,26,0,0,0,0,1,19,29,0,1,47,43,34,50,174,310,58,368,1.7816091954023,0.333333333333333,2.11494252873563,368
"0622710","062271012035",0,0,0,2,77,0,0,0,0,0,1,68,0,0,0,0,0,0,46,0,0,0,0,0,2,61,0,0,79,69,46,63,257,213,12,225,0.828793774319066,0.0466926070038911,0.875486381322957,225
"0622710","062271012114",4,1,5,27,347,0,5,1,1,4,24,275,0,1,2,0,4,20,336,1,2,4,0,3,29,447,0,4,389,306,365,487,1547,1308,92,1400,0.845507433742728,0.059469941822883,0.904977375565611,1400
