"LEAID","NCESSCH","TR10","AM10","AS10","BL10","HI10","oth10","WH10","TR11","AM11","AS11","BL11","HI11","oth11","WH11","TR12","AM12","AS12","BL12","HI12","oth12","WH12","TR09","AM09","AS09","BL09","HI09","oth09","WH09","HP10","HP11","HP12","HP09","total_g10","total_g11","total_g12","total_g9","total_enroll","FRELCH","REDLCH","TOTFRL","lunch_total"
"1200510","120051002169",26,3,9,200,29,492,222,26,5,15,197,28,451,179,32,1,8,163,21,406,180,29,1,14,200,29,463,190,3,1,1,0,984,902,812,926,3624,870,89,959,959
"1200510","120051002304",0,0,0,5,0,11,6,1,0,0,4,0,8,3,0,0,0,1,0,1,0,1,0,0,7,1,18,9,0,0,0,0,22,16,2,36,76,18,0,18,18
"1200510","120051002305",0,0,0,1,0,5,4,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,4,0,8,4,0,0,0,0,10,0,4,16,30,7,0,7,7
"1200510","120051002306",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,0,0,0,0,2,0,0,10,12,37,1,38,38
"1200510","120051002431",1,0,1,9,0,14,3,1,1,0,9,2,25,12,4,1,4,21,1,54,23,0,0,1,5,0,19,13,0,0,0,0,28,50,108,38,224,104,1,105,105
"1200510","120051002557",1,0,0,10,1,23,11,0,0,0,2,1,7,4,0,1,0,2,0,9,6,1,0,0,5,0,10,4,0,0,0,0,46,14,18,20,98,57,3,60,60
"1200510","120051002601",0,0,0,7,0,8,1,1,0,0,1,0,2,0,0,0,0,2,0,4,2,1,0,0,7,1,9,0,0,0,0,0,16,4,8,18,46,NA,NA,NA,NA
"1200510","120051002602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,30,1,73,35,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,146,9,2,11,11
"1200510","120051002995",6,1,0,19,1,138,111,4,3,1,20,6,108,74,1,4,0,25,3,104,70,6,6,0,25,4,162,120,0,0,1,1,276,216,208,324,1024,236,20,256,256
"1200510","120051003057",0,0,0,9,2,17,6,0,0,0,3,0,3,0,0,0,0,1,0,2,1,0,0,0,6,1,18,11,0,0,0,0,34,6,4,36,80,18,2,20,20
"1200510","120051003058",0,0,0,1,0,2,1,0,0,0,1,1,4,2,0,0,0,0,0,1,1,0,0,0,0,1,3,2,0,0,0,0,4,8,2,6,20,3,0,3,3
"1200510","120051003062",1,1,0,19,0,21,0,1,0,0,23,1,26,1,2,0,0,15,0,21,4,1,0,0,20,0,23,2,0,0,0,0,42,52,42,46,182,62,0,62,62
"1200510","120051003703",17,1,11,112,19,358,197,16,0,12,85,15,287,157,19,3,5,97,18,317,175,32,3,17,127,22,403,201,1,2,0,1,716,574,634,806,2730,466,67,533,533
"1200510","120051003704",0,0,0,4,0,5,1,0,0,0,1,0,2,1,1,0,0,0,0,1,0,0,0,0,9,0,12,3,0,0,0,0,10,4,2,24,40,6,0,6,6
"1200510","120051004345",1,0,0,15,1,19,2,1,0,0,7,0,11,3,0,0,0,2,1,3,0,0,0,0,18,0,21,3,0,0,0,0,38,22,6,42,108,110,1,111,111
"1200510","120051007672",2,0,1,1,2,19,13,4,0,0,1,4,32,23,0,0,2,3,3,38,30,0,0,1,0,1,13,11,0,0,0,0,38,64,76,26,204,28,1,29,29
"1200510","120051008207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"1200510","120051008310",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"1200870","120087000918",36,1,10,122,189,542,184,19,1,6,116,146,462,172,20,0,9,107,134,465,195,25,3,6,97,160,487,194,0,2,0,2,1084,924,930,974,3912,1064,190,1254,1254
"1200870","120087000930",17,2,18,160,244,532,90,16,1,11,126,188,405,62,11,2,11,86,166,366,88,19,3,6,131,202,441,80,1,1,2,0,1064,810,732,882,3488,1284,116,1400,1400
"1200870","120087000945",35,1,12,162,215,603,178,28,0,11,138,204,629,248,18,3,8,134,192,555,198,33,1,7,130,200,542,171,0,0,2,0,1206,1258,1110,1084,4658,1192,208,1400,1400
"1200870","120087000946",0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,7,3,0,0,0,1,0,1,0,0,0,0,0,4,NA,14,2,20,669,111,780,780
"1200870","120087000960",13,1,29,165,231,517,74,13,0,28,134,212,475,87,15,1,31,127,176,452,101,15,0,34,140,201,469,79,4,1,1,0,1034,950,904,938,3826,1202,91,1293,1293
"1200870","120087000965",21,1,79,230,77,476,68,19,2,65,177,73,421,83,16,5,58,169,83,426,93,22,2,83,212,66,465,78,0,2,2,2,952,842,852,930,3576,982,86,1068,1068
"1200870","120087000972",14,2,18,51,487,643,71,13,1,19,37,440,584,73,9,0,11,27,364,466,55,8,1,6,54,488,609,52,0,1,0,0,1286,1168,932,1218,4604,1703,172,1875,1875
"1200870","120087000999",28,2,17,45,117,602,393,16,1,19,44,112,582,390,24,0,20,43,121,626,418,17,0,21,40,97,549,373,0,0,0,1,1204,1164,1252,1098,4718,410,65,475,475
"1200870","120087001000",10,3,6,94,327,691,251,13,7,10,69,265,620,254,14,2,5,56,177,492,238,10,1,4,71,275,622,261,0,2,0,0,1382,1240,984,1244,4850,1431,163,1594,1594
"1200870","120087001007",33,0,30,76,106,454,208,24,1,28,72,98,409,184,37,1,26,38,84,370,183,33,0,38,52,104,431,202,1,2,1,2,908,818,740,862,3328,620,120,740,740
"1200870","120087001010",0,0,0,3,1,5,1,0,0,0,0,1,3,2,1,0,0,11,13,32,7,0,0,1,2,2,6,1,0,0,0,0,10,6,64,12,92,66,3,69,69
"1200870","120087001011",10,1,5,151,280,481,33,12,2,6,113,236,416,47,11,0,5,99,214,359,30,14,1,7,143,259,479,55,1,0,0,0,962,832,718,958,3470,1146,165,1311,1311
"1200870","120087001024",1,0,0,0,2,6,3,0,0,0,0,0,1,1,0,0,0,3,1,5,1,1,0,0,1,3,9,4,0,0,0,0,12,2,10,18,42,4,0,4,4
"1200870","120087002325",21,7,22,264,138,529,75,13,0,29,238,137,481,63,12,1,21,209,120,409,45,26,4,25,299,163,599,81,2,1,1,1,1058,962,818,1198,4036,1293,212,1505,1505
"1200870","120087002437",17,0,17,70,254,551,192,16,1,23,49,225,514,200,19,4,26,58,229,543,207,22,2,19,38,232,494,180,1,0,0,1,1102,1028,1086,988,4204,901,194,1095,1095
"1200870","120087002505",25,5,5,215,191,615,174,21,2,6,210,146,544,158,18,3,4,164,118,441,132,33,1,7,191,166,601,202,0,1,2,1,1230,1088,882,1202,4402,1483,152,1635,1635
"1200870","120087002511",0,0,0,0,1,3,2,0,0,0,2,0,3,1,0,0,0,4,2,10,4,0,0,0,2,2,7,3,0,0,0,0,6,6,20,14,46,32,3,35,35
"1200870","120087002512",0,0,0,7,2,12,3,0,0,0,3,1,5,1,0,0,0,7,3,34,24,0,0,0,6,2,9,1,0,0,0,0,24,10,68,18,120,62,7,69,69
"1200870","120087002562",21,0,8,87,182,628,330,29,5,14,73,167,633,343,17,3,13,51,127,465,253,28,2,16,74,158,580,301,0,2,1,1,1256,1266,930,1160,4612,801,138,939,939
"1200870","120087002756",0,0,0,1,0,6,5,0,0,0,2,1,5,2,0,0,0,1,1,4,2,0,0,0,3,0,4,1,0,0,0,0,12,10,8,8,38,19,1,20,20
"1200870","120087002997",16,2,8,62,211,646,346,15,3,10,59,189,640,364,22,1,14,51,154,551,307,18,1,11,64,192,574,288,1,0,2,0,1292,1280,1102,1148,4822,1009,154,1163,1163
"1200870","120087003177",0,0,0,7,1,8,0,0,0,0,4,1,5,0,0,0,0,3,2,5,0,0,0,0,7,1,8,0,0,0,0,0,16,10,10,16,52,47,0,47,47
"1200870","120087003179",19,1,6,218,140,513,129,17,1,4,152,78,369,116,18,1,2,145,92,357,97,20,1,5,184,130,445,104,0,1,2,1,1026,738,714,890,3368,978,94,1072,1072
"1200870","120087003181",21,1,33,44,245,625,280,22,6,34,46,234,609,266,20,0,24,49,192,527,241,26,1,31,34,217,583,272,1,1,1,2,1250,1218,1054,1166,4688,736,138,874,874
"1200870","120087003185",31,1,39,215,173,696,233,35,3,32,178,155,565,160,28,0,36,157,153,553,179,25,1,26,198,185,629,192,4,2,0,2,1392,1130,1106,1258,4886,1097,130,1227,1227
"1200870","120087003379",18,5,18,125,220,661,274,31,2,10,99,190,594,260,25,3,8,121,199,611,255,27,1,12,96,221,583,226,1,2,0,0,1322,1188,1222,1166,4898,902,180,1082,1082
"1200870","120087003383",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"1200870","120087003388",1,0,0,2,0,6,3,0,0,0,3,1,4,0,0,0,0,2,0,2,0,0,0,0,1,0,2,1,0,0,0,0,12,8,4,4,28,15,0,15,15
"1200870","120087003390",1,0,0,9,1,12,1,2,0,0,1,0,5,2,0,0,0,1,1,2,0,0,0,0,13,2,18,3,0,0,0,0,24,10,4,36,74,25,0,25,25
"1200870","120087003394",0,0,0,6,0,8,2,0,0,0,2,0,2,0,0,0,0,1,0,2,1,0,0,0,8,1,10,1,0,0,0,0,16,4,4,20,44,NA,NA,NA,NA
"1200870","120087003396",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"1200870","120087003397",0,0,0,4,1,6,1,0,0,0,2,0,2,0,0,0,0,1,0,1,0,0,0,0,8,1,10,1,0,0,0,0,12,4,2,20,38,25,0,25,25
"1200870","120087003399",1,0,0,13,5,22,3,0,0,0,4,9,13,0,0,0,0,2,5,9,2,0,0,0,4,2,9,3,0,0,0,0,44,26,18,18,106,8,0,8,8
"1200870","120087003586",0,0,0,2,1,3,0,2,0,1,27,20,59,9,0,0,0,7,5,15,3,0,0,0,1,0,1,0,0,0,0,0,6,118,30,2,156,86,4,90,90
"1200870","120087003588",0,0,0,15,3,26,8,0,0,0,8,0,12,4,0,0,0,3,0,3,0,0,0,0,5,3,10,2,0,0,0,0,52,24,6,20,102,53,0,53,53
"1200870","120087003589",2,1,2,15,22,79,37,2,0,0,10,7,47,28,5,1,1,17,23,84,37,5,0,1,22,29,93,36,0,0,0,0,158,94,168,186,606,41,39,80,80
"1200870","120087003711",19,2,31,46,383,679,196,24,5,26,31,382,671,202,14,4,19,48,316,579,177,20,2,22,53,365,651,187,2,1,1,2,1358,1342,1158,1302,5160,1328,191,1519,1519
"1200870","120087003712",2,0,0,0,3,6,1,1,1,1,8,13,43,19,2,1,2,6,42,89,36,2,0,0,0,1,6,3,0,0,0,0,12,86,178,12,288,98,9,107,107
"1200870","120087003716",0,0,0,8,0,8,0,0,0,0,5,2,7,0,0,0,0,2,0,3,1,0,0,0,5,1,6,0,0,0,0,0,16,14,6,12,48,5,0,5,5
"1200870","120087003858",19,1,24,148,188,571,190,16,2,26,142,142,510,182,14,1,21,126,117,467,187,13,0,28,149,186,525,147,1,0,1,2,1142,1020,934,1050,4146,1166,109,1275,1275
"1200870","120087003862",10,1,38,228,81,450,90,17,1,24,226,76,431,87,10,1,18,163,54,300,53,17,1,33,252,107,496,85,2,0,1,1,900,862,600,992,3354,1056,80,1136,1136
"1200870","120087003863",1,0,0,5,24,45,15,5,1,0,20,48,106,32,0,0,0,2,7,17,8,1,0,1,0,0,3,1,0,0,0,0,90,212,34,6,342,139,5,144,144
"1200870","120087004091",26,3,23,38,103,704,507,33,2,24,42,106,697,488,30,3,22,26,89,593,423,36,2,17,28,122,712,507,4,2,0,0,1408,1394,1186,1424,5412,359,70,429,429
"1200870","120087004097",1,0,0,8,3,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,8,4,17,4,0,0,0,0,24,2,0,34,60,72,2,74,74
"1200870","120087004098",1,0,0,11,7,21,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,11,6,20,2,0,0,0,0,42,4,0,40,86,77,4,81,81
"1200870","120087004154",0,0,0,4,8,19,7,0,0,1,6,3,16,6,1,0,0,3,14,32,14,0,0,0,4,5,13,4,0,0,0,0,38,32,64,26,160,24,3,27,27
"1200870","120087004155",0,0,0,0,0,0,0,2,0,0,41,29,100,28,0,0,0,8,7,21,6,0,0,0,0,0,0,0,0,0,0,0,NA,200,42,NA,242,103,4,107,107
"1200870","120087004164",1,0,0,4,3,12,4,2,0,0,3,1,9,3,1,0,0,3,0,6,2,0,0,0,6,1,13,6,0,0,0,0,24,18,12,26,80,44,0,44,44
"1200870","120087004169",25,0,10,154,174,459,95,5,3,6,188,186,461,73,9,1,5,132,124,340,69,14,2,9,162,137,403,75,1,0,0,4,918,922,680,806,3326,1076,145,1221,1221
"1200870","120087004872",21,0,13,115,474,839,214,21,4,7,103,280,546,128,16,3,8,91,257,489,113,27,2,11,120,423,781,197,2,3,1,1,1678,1092,978,1562,5310,1594,217,1811,1811
"1200870","120087006917",25,1,16,47,142,598,366,23,1,13,33,135,599,394,31,5,10,29,125,535,335,17,3,20,37,153,615,385,1,0,0,0,1196,1198,1070,1230,4694,408,76,484,484
"1200870","120087006958",0,0,1,1,0,5,3,0,0,0,1,1,2,0,0,0,0,1,0,8,7,0,0,0,1,4,10,5,0,0,0,0,10,4,16,20,50,55,6,61,61
"1200870","120087006987",6,0,5,30,43,149,64,8,0,4,32,36,155,75,6,0,3,24,52,144,58,6,0,6,25,38,148,72,1,0,1,1,298,310,288,296,1192,108,19,127,127
"1200870","120087007001",23,3,36,36,243,629,288,4,2,35,30,190,531,269,18,0,29,36,175,502,243,19,1,49,40,239,657,308,0,1,1,1,1258,1062,1004,1314,4638,1047,129,1176,1176
"1200870","120087007146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,2,6,NA,NA,NA,NA
"1200870","120087007499",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"1200870","120087007650",0,0,0,51,26,86,9,4,0,0,38,38,93,13,4,0,0,18,16,45,7,0,0,0,38,8,50,4,0,0,0,0,172,186,90,100,548,31,77,108,108
"1200870","120087007836",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,NA,NA,NA,NA
"1200870","120087008047",0,0,0,2,1,3,0,0,0,0,2,2,4,0,1,0,0,5,4,12,2,0,0,0,1,0,1,0,0,0,0,0,6,8,24,2,40,17,0,17,17
"1200870","120087008050",1,0,0,6,19,60,34,2,1,0,8,11,49,26,0,0,0,3,3,10,4,2,0,1,8,11,45,23,0,1,0,0,120,98,20,90,328,60,12,72,72
"1200870","120087008053",5,1,2,5,16,49,20,1,0,0,1,10,31,19,2,0,0,1,3,32,26,2,0,0,4,6,31,19,0,0,0,0,98,62,64,62,286,58,7,65,65
"1200870","120087008057",0,0,0,1,1,3,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,5,1,0,0,0,0,6,4,0,10,20,2,1,3,3
"1200870","120087008067",1,0,0,1,1,7,4,0,0,0,0,2,6,4,0,1,0,5,18,38,14,0,0,0,0,2,4,2,0,0,0,0,14,12,76,8,110,56,3,59,59
"1200870","120087008084",0,0,0,2,2,5,1,0,0,1,1,3,5,0,0,0,0,7,6,23,10,0,0,0,0,1,1,0,0,0,0,0,10,10,46,2,68,29,5,34,34
"1200870","120087008112",2,0,0,38,20,67,7,2,0,1,48,29,97,17,1,0,0,36,14,65,12,0,0,1,12,3,19,3,0,0,2,0,134,194,130,38,496,45,5,50,50
"1200870","120087008148",9,0,5,10,20,82,38,3,0,3,4,13,58,35,3,0,0,9,15,64,37,4,0,4,21,39,140,71,0,0,0,1,164,116,128,280,688,5,8,13,13
"1200870","120087008244",1,0,1,0,7,17,8,0,0,0,3,4,15,8,1,0,0,8,9,40,22,1,0,1,1,4,15,8,0,0,0,0,34,30,80,30,174,3,8,11,11
"1200870","120087008319",0,0,0,10,1,17,6,0,0,0,3,1,6,2,0,0,0,1,0,1,0,0,0,0,7,2,12,3,0,0,0,0,34,12,2,24,72,43,0,43,43
"1200870","120087008334",2,0,1,2,0,12,7,0,0,0,1,1,5,3,0,1,0,0,1,3,1,1,0,0,4,4,13,4,0,0,0,0,24,10,6,26,66,26,0,26,26
"1200870","120087008341",5,0,1,45,39,120,30,7,0,0,40,39,115,29,6,1,0,43,70,142,22,7,1,0,59,50,149,32,0,0,0,0,240,230,284,298,1052,55,1,56,56
"1200870","120087008387",0,1,1,6,32,47,7,2,0,1,7,51,81,20,5,0,0,9,40,66,12,1,0,0,1,5,11,4,0,0,0,0,94,162,132,22,410,19,3,22,22
"1201440","120144000865",10,5,78,120,527,840,96,13,2,93,113,524,830,83,14,3,75,108,508,802,90,16,9,69,109,539,843,101,4,2,4,0,1680,1660,1604,1686,6630,3312,0,3312,3312
"1201440","120144001363",17,2,6,58,268,735,383,20,0,29,61,260,687,317,16,1,13,82,229,679,337,16,1,27,87,272,711,307,1,0,1,1,1470,1374,1358,1422,5624,1230,151,1381,1381
"1201440","120144001364",18,2,7,312,98,578,141,9,0,16,210,80,440,125,9,0,12,205,87,435,121,12,2,12,279,114,581,160,0,0,1,2,1156,880,870,1162,4068,1197,92,1289,1289
"1201440","120144001397",1,0,0,5,2,12,4,0,0,1,2,0,7,4,0,0,0,1,1,2,0,0,0,0,3,1,5,1,0,0,0,0,24,14,4,10,52,49,2,51,51
"1201440","120144001403",20,5,27,91,723,974,108,11,1,21,83,577,816,123,14,0,22,86,581,803,98,15,2,21,86,652,895,119,0,0,2,0,1948,1632,1606,1790,6976,3485,0,3485,3485
"1201440","120144001404",9,7,11,537,68,641,9,9,2,8,479,66,578,14,8,3,7,458,32,521,12,3,4,8,594,96,718,12,0,0,1,1,1282,1156,1042,1436,4916,2455,0,2455,2455
"1201440","120144001406",7,3,13,400,369,827,34,11,1,17,335,315,735,54,4,2,12,334,251,634,30,6,4,19,350,328,741,34,1,2,1,0,1654,1470,1268,1482,5874,2430,174,2604,2604
"1201440","120144001447",22,1,63,75,239,866,465,32,2,55,79,205,813,439,27,1,39,92,188,792,444,31,1,59,87,266,859,415,1,1,1,0,1732,1626,1584,1718,6660,1045,128,1173,1173
"1201440","120144001454",30,5,69,152,339,1150,552,25,4,51,138,268,1018,527,22,5,60,127,254,1011,542,36,9,63,151,344,1159,552,3,5,1,4,2300,2036,2022,2318,8676,1292,188,1480,1480
"1201440","120144001455",25,2,23,258,232,841,300,21,4,18,272,211,836,310,18,2,23,209,212,715,250,19,3,16,283,273,891,296,1,0,1,1,1682,1672,1430,1782,6566,1694,224,1918,1918
"1201440","120144001458",0,0,0,3,6,14,4,2,0,0,4,7,16,3,3,0,0,41,19,86,22,0,0,1,1,1,5,2,1,0,1,0,28,32,172,10,242,105,10,115,115
"1201440","120144001459",4,0,0,361,30,399,3,1,0,0,280,26,309,2,4,0,1,203,14,224,1,2,0,1,340,43,394,8,1,0,1,0,798,618,448,788,2652,1323,0,1323,1323
"1201440","120144001908",0,0,0,3,1,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5,3,0,0,0,0,10,2,0,10,22,19,0,19,19
"1201440","120144002219",0,0,0,17,7,34,10,1,0,0,9,5,17,2,1,0,1,5,0,7,0,1,0,0,23,9,37,4,0,0,0,0,68,34,14,74,190,67,0,67,67
"1201440","120144002224",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"1201440","120144002227",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"1201440","120144002355",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"1201440","120144002572",22,2,64,321,282,965,270,22,1,64,269,269,895,267,13,0,53,284,254,847,242,16,1,70,323,307,979,260,4,3,1,2,1930,1790,1694,1958,7372,1769,176,1945,1945
"1201440","120144002645",0,0,1,0,0,3,2,0,0,0,3,5,12,4,0,2,0,4,8,19,5,0,0,0,2,3,8,3,0,0,0,0,6,24,38,16,84,NA,NA,NA,NA
"1201440","120144002650",0,0,0,0,0,0,0,0,0,0,0,4,6,2,0,0,1,9,7,19,2,0,0,0,0,0,0,0,0,0,0,0,0,12,38,NA,50,22,0,22,22
"1201440","120144002779",21,4,57,88,450,760,139,18,2,54,106,388,738,170,24,4,38,89,367,692,169,17,2,65,85,415,785,200,1,0,1,1,1520,1476,1384,1570,5950,1502,273,1775,1775
"1201440","120144002918",0,0,0,14,0,14,0,0,0,0,7,0,8,1,0,0,0,1,1,2,0,0,0,0,8,2,11,1,0,0,0,0,28,16,4,22,70,35,0,35,35
"1201440","120144002925",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"1201440","120144002928",0,0,0,7,4,12,1,0,0,0,3,2,6,1,0,0,0,1,0,2,1,0,0,0,10,2,12,0,0,0,0,0,24,12,4,24,64,9,0,9,9
"1201440","120144003449",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"1201440","120144003459",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,NA,NA,NA,NA
"1201440","120144003745",31,0,41,95,301,844,375,31,4,52,87,319,848,354,24,3,50,81,313,826,354,31,1,51,62,315,819,358,1,1,1,1,1688,1696,1652,1638,6674,864,195,1059,1059
"1201440","120144003746",18,7,78,257,231,904,310,13,4,76,204,219,811,292,22,3,75,207,224,821,286,17,5,60,226,210,793,274,3,3,4,1,1808,1622,1642,1586,6658,1339,200,1539,1539
"1201440","120144003748",0,0,0,15,2,21,4,0,0,0,4,0,6,2,0,0,0,0,2,2,0,0,0,0,11,3,15,1,0,0,0,0,42,12,4,30,88,48,0,48,48
"1201440","120144003884",2,0,2,48,26,97,19,2,0,3,45,47,114,17,3,0,0,38,35,94,18,0,0,0,17,11,38,10,0,0,0,0,194,228,188,76,686,6,0,6,6
"1201440","120144003885",0,0,1,31,24,60,4,1,0,1,59,61,138,16,1,0,6,49,94,167,17,0,0,1,30,19,55,5,0,0,0,0,120,276,334,110,840,3,0,3,3
"1201440","120144003994",0,0,0,3,0,3,0,0,0,0,3,2,7,2,0,0,0,9,2,12,1,0,0,0,4,1,5,0,0,0,0,0,6,14,24,10,54,26,1,27,27
"1201440","120144003995",0,0,0,2,6,8,0,0,0,0,6,3,9,0,2,0,0,14,3,21,2,0,0,0,1,0,2,1,0,0,0,0,16,18,42,4,80,94,0,94,94
"1201440","120144003996",0,0,0,1,1,5,3,0,0,0,1,1,7,5,0,0,0,0,0,0,0,0,0,0,1,0,5,4,0,0,0,0,10,14,0,10,34,8,0,8,8
"1201440","120144004000",0,0,0,1,1,5,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,6,1,0,0,0,0,10,2,0,12,24,10,0,10,10
"1201440","120144004006",0,1,0,3,1,5,0,0,0,0,5,2,7,0,0,0,0,0,2,2,0,0,0,0,4,1,5,0,0,0,0,0,10,14,4,10,38,19,0,19,19
"1201440","120144004011",0,0,0,0,0,0,0,0,0,0,56,30,91,5,2,0,2,101,35,159,19,0,0,0,0,0,0,0,0,0,0,0,0,182,318,0,500,3,0,3,3
"1201440","120144004117",20,4,51,106,572,957,199,17,3,60,93,521,888,191,23,2,54,110,476,879,214,14,6,61,117,511,914,200,5,3,0,5,1914,1776,1758,1828,7276,1799,301,2100,2100
"1201440","120144004394",0,0,0,1,0,5,4,0,0,0,0,0,6,6,0,0,0,0,1,7,6,0,1,0,1,1,10,7,0,0,0,0,10,12,14,20,56,NA,NA,NA,NA
"1201440","120144005017",27,3,13,264,158,611,144,19,5,15,221,162,545,122,15,1,23,233,130,546,144,16,1,10,264,170,572,107,2,1,0,4,1222,1090,1092,1144,4548,2271,0,2271,2271
"1201440","120144005634",0,0,2,4,7,44,31,0,0,1,3,4,42,34,2,0,2,2,6,41,29,4,0,2,6,9,60,39,0,0,0,0,88,84,82,120,374,NA,NA,NA,NA
"1201440","120144005638",16,7,22,280,180,664,158,7,4,23,232,142,560,152,12,6,28,227,106,521,142,11,8,22,329,178,736,188,1,0,0,0,1328,1120,1042,1472,4962,1463,235,1698,1698
"1201440","120144007442",2,0,0,28,6,36,0,0,0,0,41,8,51,2,1,0,0,32,8,44,3,0,0,0,26,1,28,1,0,0,0,0,72,102,88,56,318,147,3,150,150
"1201440","120144007455",3,2,1,13,57,94,18,2,1,1,16,80,123,23,5,0,1,15,70,114,23,3,0,0,8,29,46,6,0,0,0,0,188,246,228,92,754,4,0,4,4
"1201440","120144007458",3,2,16,16,12,63,14,0,0,12,9,10,49,18,4,1,10,10,9,47,12,3,1,14,17,18,71,17,0,0,1,1,126,98,94,142,460,158,40,198,198
"1201440","120144007536",0,0,0,29,17,47,1,1,0,0,23,10,38,4,0,0,0,17,9,29,3,0,0,0,28,17,47,2,0,0,0,0,94,76,58,94,322,216,13,229,229
"1201440","120144007612",0,0,0,0,0,0,0,2,0,0,0,1,4,1,1,0,0,5,5,12,1,0,0,0,0,0,0,0,0,0,0,0,0,8,24,NA,32,13,0,13,13
"1201440","120144007614",13,4,29,50,227,552,227,16,1,18,68,206,513,203,8,3,21,48,167,427,179,15,1,21,72,203,535,223,2,1,1,0,1104,1026,854,1070,4054,1058,153,1211,1211
"1201440","120144007624",0,0,0,0,1,5,4,0,0,0,0,6,10,4,0,0,0,1,0,5,4,0,0,0,0,0,2,2,0,0,0,0,10,20,10,4,44,NA,NA,NA,NA
"1201440","120144007646",12,2,38,59,380,708,216,11,1,32,60,376,704,222,11,3,28,80,319,637,196,17,0,31,56,388,690,197,1,2,0,1,1416,1408,1274,1380,5478,958,158,1116,1116
"1201440","120144007712",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"1201440","120144007736",0,0,0,16,60,85,9,0,0,0,5,14,20,1,1,0,0,10,59,72,2,1,0,0,4,20,28,2,0,0,0,1,170,40,144,56,410,236,0,236,236
"1201440","120144007822",1,0,4,10,50,119,54,2,0,0,9,39,103,53,2,1,3,9,36,105,54,1,0,4,14,45,122,58,0,0,0,0,238,206,210,244,898,130,23,153,153
"1201440","120144007846",2,0,2,5,8,27,10,1,0,2,7,7,31,14,1,0,2,5,9,42,25,0,0,0,4,8,25,13,0,0,0,0,54,62,84,50,250,35,3,38,38
"1201440","120144007869",1,0,1,9,14,34,9,2,0,2,3,8,25,10,0,0,1,1,9,16,5,1,0,0,11,11,33,10,0,0,0,0,68,50,32,66,216,136,20,156,156
"1201440","120144007944",0,0,1,0,6,10,3,1,0,0,1,6,11,3,0,0,0,2,2,11,7,0,0,1,2,2,8,3,0,0,0,0,20,22,22,16,80,26,5,31,31
