"NCESSCH","LEAID","TYPE08","STATUS08","ULOCAL08","FTE08","LEVEL08","FRELCH08","REDLCH08","TOTFRL08","MEMBER08","G0908","G1008","G1108","G1208","AM09","AS09","HI09","BL09","WH09","HP09","TR09","AM10","AS10","HI10","BL10","WH10","HP10","TR10","AM11","AS11","HI11","BL11","WH11","HP11","TR11","AM12","AS12","HI12","BL12","WH12","HP12","TR12","ASIAN","HISP","BLACK","WHITE"
"360015202888","3620580","3","1","11",79.5,"3",906,147,1053,1446,600,263,190,183,0,22,92,465,21,-4,-4,0,4,48,204,7,-4,-4,0,4,34,144,8,-4,-4,1,4,23,146,9,-4,-4,34,197,959,45
"360015203107","3620580","1","1","11",49.1,"4",550,140,690,843,172,160,95,102,0,19,40,16,97,-4,-4,1,12,34,13,100,-4,-4,0,7,11,8,69,-4,-4,0,8,17,13,64,-4,-4,46,102,50,330
"360015204312","3620580","1","1","11",148,"3",1219,100,1319,2987,1095,908,377,395,7,313,273,352,150,-4,-4,2,317,167,277,145,-4,-4,2,168,62,95,50,-4,-4,2,187,47,97,62,-4,-4,985,549,821,407
"360015204403","3620580","1","1","11",28.5,"3",274,33,307,325,46,46,33,174,0,8,16,22,0,-4,-4,0,13,16,14,3,-4,-4,0,9,7,11,6,-4,-4,2,54,28,67,23,-4,-4,84,67,114,32
"360015205826","3620580","1","1","11",23.1,"3",280,58,338,430,141,121,82,64,1,16,39,44,41,-4,-4,0,13,31,30,47,-4,-4,0,10,24,25,23,-4,-4,0,7,16,22,19,-4,-4,46,110,121,130
"360015205827","3620580","1","1","11",19.2,"3",232,32,264,340,114,72,61,53,0,5,27,75,7,-4,-4,0,2,21,42,7,-4,-4,1,1,13,39,7,-4,-4,0,2,8,36,7,-4,-4,10,69,192,28
"360015205942","3620580","1","1","11",10,"3",142,1,143,173,18,54,50,51,0,2,6,5,5,-4,-4,0,4,15,24,11,-4,-4,0,1,10,32,7,-4,-4,0,3,18,22,8,-4,-4,10,49,83,31
"360015300829","3620580","1","1","11",27.4,"3",275,98,373,604,141,156,132,116,0,1,23,114,3,-4,-4,1,5,18,126,6,-4,-4,1,4,13,109,5,-4,-4,1,3,9,100,3,-4,-4,13,63,449,17
"360015300871","3620580","1","1","11",44.7,"3",232,97,329,1008,268,266,263,183,0,31,21,26,190,-4,-4,0,28,19,30,189,-4,-4,0,31,19,30,183,-4,-4,0,32,14,43,94,-4,-4,122,73,129,656
"360015302009","3620580","1","1","11",167.5,"3",1348,282,1630,3429,885,803,761,731,1,157,170,150,407,-4,-4,2,137,123,163,378,-4,-4,1,122,97,230,311,-4,-4,2,154,93,154,328,-4,-4,570,483,697,1424
"360015302032","3620580","1","1","11",165,"3",937,119,1056,3760,1084,1009,806,717,2,321,130,426,205,-4,-4,0,296,99,388,226,-4,-4,0,283,71,253,199,-4,-4,3,189,59,269,197,-4,-4,1089,359,1336,827
"360015302873","3620580","1","1","11",125,"3",921,55,976,2458,745,697,354,408,3,76,133,491,42,-4,-4,2,55,114,479,47,-4,-4,3,44,46,229,32,-4,-4,4,60,57,253,34,-4,-4,235,350,1452,155
"370297000871","3702970","4","1","11",19,"4",78,6,84,122,47,27,14,0,0,0,3,40,4,-4,-4,1,0,2,24,0,-4,-4,0,0,0,13,1,-4,-4,0,0,0,0,0,-4,-4,0,5,77,5
"370297001214","3702970","1","1","11",148.3,"3",790,186,976,2125,816,554,400,355,2,30,160,471,153,-4,-4,2,34,82,279,157,-4,-4,1,23,50,189,137,-4,-4,1,27,38,167,122,-4,-4,114,330,1106,569
"370297001220","3702970","1","1","11",40.4,"3",205,29,234,346,31,23,3,289,0,0,2,26,3,-4,-4,0,1,3,18,1,-4,-4,0,0,1,2,0,-4,-4,0,19,62,181,27,-4,-4,20,68,227,31
"370297001221","3702970","1","1","11",80.4,"3",475,140,615,1170,348,331,257,234,1,5,13,324,5,-4,-4,2,19,6,294,10,-4,-4,2,12,9,229,5,-4,-4,2,10,3,209,10,-4,-4,46,31,1056,30
"370297001229","3702970","1","1","21",184.4,"3",1092,278,1370,2641,890,677,598,476,1,26,205,527,131,-4,-4,3,17,138,420,99,-4,-4,3,18,101,363,113,-4,-4,0,20,69,291,96,-4,-4,81,513,1601,439
"370297001241","3702970","2","1","11",41,"4",101,16,117,216,15,14,21,81,0,0,0,8,7,-4,-4,0,0,2,8,4,-4,-4,0,0,1,10,10,-4,-4,0,1,4,39,37,-4,-4,1,7,65,58
"370297001244","3702970","1","1","11",178.5,"3",592,92,684,2937,959,721,592,665,5,51,124,318,461,-4,-4,2,39,66,184,430,-4,-4,6,36,43,88,419,-4,-4,1,39,34,161,430,-4,-4,165,267,751,1740
"370297001248","3702970","1","1","21",139.4,"3",322,97,419,2182,672,560,485,465,8,22,63,216,363,-4,-4,1,16,37,162,344,-4,-4,5,19,21,94,346,-4,-4,3,21,22,103,316,-4,-4,78,143,575,1369
"370297001250","3702970","1","1","11",75,"4",344,82,426,1166,226,205,154,102,1,0,16,115,94,-4,-4,2,3,7,115,78,-4,-4,1,2,6,65,80,-4,-4,0,0,2,45,55,-4,-4,5,31,340,307
"370297001274","3702970","1","1","11",117.3,"3",385,100,485,1774,549,454,380,391,1,17,108,133,290,-4,-4,1,26,76,112,239,-4,-4,0,13,57,64,246,-4,-4,2,18,59,80,232,-4,-4,74,300,389,1007
"370297001285","3702970","1","1","11",146,"3",1305,174,1479,2124,897,568,379,280,3,37,74,773,10,-4,-4,1,12,39,509,7,-4,-4,1,21,18,336,3,-4,-4,0,8,14,256,2,-4,-4,78,145,1874,22
"370297001286","3702970","1","1","11",150.7,"3",1228,214,1442,2243,844,612,466,321,6,51,114,567,106,-4,-4,3,43,58,442,66,-4,-4,8,40,22,341,55,-4,-4,1,18,27,218,57,-4,-4,152,221,1568,284
"370297002169","3702970","2","1","11",22.7,"4",53,3,56,82,20,14,3,4,0,0,3,14,3,-4,-4,0,0,0,9,5,-4,-4,0,0,1,1,1,-4,-4,0,0,0,3,1,-4,-4,0,4,27,10
"370297002220","3702970","1","1","11",118.8,"3",123,42,165,2150,576,554,507,513,3,37,34,61,441,-4,-4,1,47,26,55,425,-4,-4,0,17,23,50,417,-4,-4,2,40,18,30,423,-4,-4,141,101,196,1706
"370297002228","3702970","4","1","11",33,"3",156,9,165,256,74,74,64,29,0,1,9,57,7,-4,-4,0,0,6,65,3,-4,-4,1,2,4,55,2,-4,-4,0,0,3,24,2,-4,-4,3,22,201,14
"370297002324","3702970","1","1","21",144.4,"3",351,145,496,2509,754,618,556,581,4,37,61,174,478,-4,-4,3,22,35,141,417,-4,-4,2,31,22,122,379,-4,-4,1,29,33,106,412,-4,-4,119,151,543,1686
"370297002326","3702970","1","1","11",137.4,"3",840,178,1018,1823,654,487,396,286,3,21,133,457,40,-4,-4,2,17,95,348,25,-4,-4,1,12,61,278,44,-4,-4,2,22,47,191,24,-4,-4,72,336,1274,133
"370297002592","3702970","1","1","11",89,"3",604,88,692,1081,395,255,222,209,4,5,145,206,35,-4,-4,1,3,83,140,28,-4,-4,1,3,64,134,20,-4,-4,0,3,65,124,17,-4,-4,14,357,604,100
"370297002593","3702970","1","1","41",162,"3",624,152,776,2671,853,665,583,570,5,14,79,440,315,-4,-4,4,17,43,304,297,-4,-4,4,13,31,198,337,-4,-4,4,22,41,189,314,-4,-4,66,194,1131,1263
"370297002641","3702970","1","1","11",93.7,"3",547,145,692,1102,457,350,166,129,1,15,44,348,49,-4,-4,1,7,37,282,23,-4,-4,0,3,7,137,19,-4,-4,0,3,7,108,11,-4,-4,28,95,875,102
"370297002811","3702970","1","1","11",117.4,"3",466,133,599,1899,587,538,455,319,1,29,55,361,141,-4,-4,1,27,48,291,171,-4,-4,4,24,33,245,149,-4,-4,2,21,24,171,101,-4,-4,101,160,1068,562
"370297002841","3702970","1","1","41",29,"3",155,37,192,381,124,106,75,76,1,9,32,60,22,-4,-4,2,10,27,50,17,-4,-4,0,8,13,43,11,-4,-4,0,7,17,36,16,-4,-4,34,89,189,66
"370297002842","3702970","1","1","11",11,"3",28,4,32,103,NA,16,42,45,-4,-4,-4,-4,-4,-4,-4,0,3,3,5,5,-4,-4,1,1,3,14,23,-4,-4,0,1,1,26,17,-4,-4,1,3,41,41
"370297002852","3702970","1","1","41",28.5,"3",111,33,144,380,115,119,84,62,0,3,21,58,33,-4,-4,0,0,28,45,46,-4,-4,0,3,12,36,33,-4,-4,0,4,15,20,23,-4,-4,10,76,159,135
"370297002886","3702970","1","1","41",32.5,"3",96,30,126,412,126,115,89,82,1,8,18,42,57,-4,-4,2,13,18,22,60,-4,-4,0,10,12,31,36,-4,-4,1,7,8,18,48,-4,-4,38,56,113,201
"370297002894","3702970","1","1","41",29,"3",160,37,197,379,125,99,91,64,1,3,27,81,13,-4,-4,0,1,19,62,17,-4,-4,0,2,23,56,10,-4,-4,0,3,11,34,16,-4,-4,9,80,233,56
"370297002905","3702970","1","1","41",31,"3",122,46,168,381,138,116,70,57,0,20,31,68,19,-4,-4,1,16,24,51,24,-4,-4,0,4,9,30,27,-4,-4,0,9,6,25,17,-4,-4,49,70,174,87
"370297002910","3702970","1","1","11",105.4,"3",132,70,202,1889,563,496,450,380,8,51,34,84,386,-4,-4,3,56,33,91,313,-4,-4,4,55,29,73,289,-4,-4,2,33,32,43,270,-4,-4,195,128,291,1258
"370297003000","3702970","1","1","41",4,"3",34,9,43,100,NA,NA,42,58,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,1,4,26,11,-4,-4,1,8,11,22,16,-4,-4,1,7,40,19
"370297003003","3702970","1","1","11",21.3,"3",189,18,207,314,136,125,52,1,0,9,37,80,10,-4,-4,0,3,38,84,0,-4,-4,0,3,12,36,1,-4,-4,0,0,0,1,0,-4,-4,15,87,201,11
"390437500316","3904375","1","1","11",57.2,"4",275,50,325,998,143,116,144,123,0,0,5,77,51,-4,-4,0,2,0,60,46,-4,-4,1,5,1,69,60,-4,-4,0,0,1,54,63,-4,-4,7,7,260,220
"390437500319","3904375","1","1","11",45,"3",371,78,449,838,172,158,155,141,0,0,0,76,91,-4,-4,0,1,1,69,82,-4,-4,0,1,1,62,87,-4,-4,1,1,0,56,81,-4,-4,3,2,263,341
"390437500336","3904375","1","1","11",71.8,"3",633,66,699,1126,402,209,288,227,0,4,1,370,18,-4,-4,0,0,1,190,14,-4,-4,0,0,0,256,26,-4,-4,0,2,0,197,24,-4,-4,6,2,1013,82
"390437500357","3904375","1","1","11",34,"4",613,15,628,710,133,68,69,19,0,0,0,53,75,-4,-4,0,0,0,20,48,-4,-4,0,0,0,14,54,-4,-4,0,0,0,6,13,-4,-4,0,0,93,190
"390437500377","3904375","1","1","11",40,"3",334,72,406,687,203,75,108,80,0,0,0,195,6,-4,-4,0,1,1,68,4,-4,-4,0,1,0,90,15,-4,-4,0,0,0,64,15,-4,-4,2,1,417,40
"390437500382","3904375","1","1","11",33.8,"3",327,13,340,537,188,114,102,133,0,0,0,184,2,-4,-4,0,0,0,113,1,-4,-4,0,0,0,94,6,-4,-4,0,0,0,123,7,-4,-4,0,0,514,16
"390437500384","3904375","1","1","11",98,"3",259,101,360,2169,348,296,376,328,0,7,3,119,198,-4,-4,0,10,2,102,166,-4,-4,0,12,4,122,219,-4,-4,0,3,2,105,211,-4,-4,32,11,448,794
"390437504213","3904375","1","1","11",7,"3",0,0,0,221,87,38,34,51,0,0,0,71,10,-4,-4,0,0,0,29,7,-4,-4,0,0,0,26,5,-4,-4,0,0,1,34,15,-4,-4,0,1,160,37
"390437504219","3904375","1","1","11",40,"3",0,0,0,736,315,135,168,118,0,0,8,247,49,-4,-4,0,1,0,102,24,-4,-4,0,1,2,123,35,-4,-4,1,1,4,74,36,-4,-4,3,14,546,144
"390437504241","3904375","1","1","11",35,"3",0,0,0,699,285,161,147,106,1,0,3,204,66,-4,-4,0,1,2,118,35,-4,-4,0,0,0,105,36,-4,-4,0,0,2,65,37,-4,-4,1,7,492,174
"390437504254","3904375","1","1","11",33.3,"3",0,0,0,587,253,119,102,113,0,5,17,226,3,-4,-4,0,2,6,106,4,-4,-4,0,1,11,89,0,-4,-4,0,7,5,89,9,-4,-4,15,39,510,16
"390437504274","3904375","1","1","11",27,"4",295,28,323,440,64,49,39,25,0,1,0,29,32,-4,-4,0,0,0,23,24,-4,-4,0,0,0,15,22,-4,-4,0,1,0,5,19,-4,-4,2,0,72,97
"390437504284","3904375","1","1","11",38.4,"3",0,0,0,769,227,187,163,192,0,0,0,222,0,-4,-4,0,0,1,177,6,-4,-4,0,0,0,154,4,-4,-4,0,0,0,183,6,-4,-4,0,1,736,16
"390437504331","3904375","1","1","11",41.8,"3",268,79,347,698,126,96,115,97,2,1,1,64,48,-4,-4,0,2,3,47,40,-4,-4,2,1,1,48,59,-4,-4,0,1,1,41,49,-4,-4,5,6,200,196
"390437504416","3904375","1","1","11",64,"3",0,0,0,1246,462,337,241,206,0,0,2,446,5,-4,-4,0,0,3,315,10,-4,-4,0,0,0,225,13,-4,-4,0,0,1,181,19,-4,-4,0,6,1167,47
"390437504417","3904375","1","1","11",32.5,"3",0,0,0,525,248,121,84,72,0,0,0,234,8,-4,-4,0,0,0,117,3,-4,-4,0,0,0,78,5,-4,-4,0,3,0,56,12,-4,-4,3,0,485,28
"390437504418","3904375","1","1","11",21.5,"3",0,0,0,423,185,90,69,79,0,0,0,173,8,-4,-4,1,0,0,86,2,-4,-4,0,1,0,60,7,-4,-4,1,0,0,70,5,-4,-4,1,0,389,22
"390437800432","3904378","1","1","11",25,"3",161,8,169,349,108,112,73,56,0,0,12,55,38,-4,-4,0,3,6,50,50,-4,-4,0,3,10,27,31,-4,-4,1,4,5,18,26,-4,-4,10,33,150,145
"390437800444","3904378","1","1","11",60,"3",431,28,459,918,264,244,170,240,1,0,0,256,4,-4,-4,0,0,0,240,2,-4,-4,0,0,0,167,3,-4,-4,1,0,0,236,2,-4,-4,0,0,899,11
"390437800452","3904378","1","1","11",49,"3",487,11,498,701,252,194,107,148,3,0,2,240,5,-4,-4,2,0,1,186,5,-4,-4,0,0,1,105,1,-4,-4,2,0,0,143,3,-4,-4,0,4,674,14
"390437800456","3904378","1","1","11",62,"3",553,4,557,808,253,219,161,175,2,0,2,245,2,-4,-4,0,0,0,216,2,-4,-4,0,0,2,155,4,-4,-4,0,0,0,174,1,-4,-4,0,4,790,9
"390437800468","3904378","1","1","11",79,"3",740,26,766,1211,342,313,250,306,0,0,0,342,0,-4,-4,0,0,2,311,0,-4,-4,2,0,0,247,1,-4,-4,1,0,1,304,0,-4,-4,0,3,1204,1
"390437800480","3904378","1","1","11",82,"3",688,60,748,1401,481,380,284,256,4,0,113,129,221,-4,-4,3,4,81,109,175,-4,-4,0,3,67,71,137,-4,-4,0,0,59,55,133,-4,-4,7,320,364,666
"390437800481","3904378","1","1","11",34,"3",269,26,295,430,122,130,81,97,1,1,8,103,9,-4,-4,0,2,3,117,7,-4,-4,1,0,1,76,3,-4,-4,0,0,1,94,2,-4,-4,3,13,390,21
"390437800484","3904378","1","1","11",58,"3",457,18,475,887,288,238,182,179,0,0,0,288,0,-4,-4,0,0,0,238,0,-4,-4,0,0,0,181,0,-4,-4,0,0,0,179,0,-4,-4,0,0,886,0
"390437800485","3904378","1","1","11",NA,"3",271,35,306,750,250,250,154,96,1,3,20,206,15,-4,-4,1,2,10,224,8,-4,-4,1,0,4,145,2,-4,-4,1,0,12,76,7,-4,-4,5,46,651,32
"390437800487","3904378","1","1","11",98,"3",819,51,870,1618,535,447,369,267,4,5,90,252,160,-4,-4,5,3,77,195,159,-4,-4,4,10,46,163,132,-4,-4,4,12,39,91,115,-4,-4,30,252,701,566
"390437800496","3904378","1","1","11",99,"3",891,29,920,1476,542,385,320,229,1,11,265,139,104,-4,-4,1,9,198,103,60,-4,-4,1,10,170,76,52,-4,-4,0,7,116,55,44,-4,-4,37,749,373,260
"390437800509","3904378","1","1","11",49,"3",274,22,296,530,201,169,85,75,2,0,48,95,55,-4,-4,0,1,51,69,45,-4,-4,0,1,20,39,24,-4,-4,0,1,16,34,22,-4,-4,3,135,237,146
"390437800537","3904378","1","1","11",66,"3",591,15,606,903,314,237,177,175,1,0,0,281,29,-4,-4,0,0,2,210,24,-4,-4,0,1,5,151,19,-4,-4,0,0,4,139,32,-4,-4,1,11,781,104
"390437800554","3904378","1","1","11",29,"4",174,27,201,406,54,95,42,32,0,0,0,52,2,-4,-4,0,0,0,95,0,-4,-4,0,0,0,40,1,-4,-4,0,0,0,32,0,-4,-4,0,0,219,3
"390437804151","3904378","1","1","11",19,"3",120,13,133,216,73,53,38,52,0,0,14,33,21,-4,-4,0,3,9,32,8,-4,-4,0,0,5,21,9,-4,-4,0,2,4,39,7,-4,-4,5,32,125,45
"390437804208","3904378","1","1","11",29,"4",247,29,276,581,132,109,102,61,0,0,1,123,8,-4,-4,2,0,2,99,6,-4,-4,1,0,1,88,12,-4,-4,0,0,0,55,5,-4,-4,0,4,365,31
"390437804259","3904378","1","1","11",39,"3",359,6,365,515,142,146,107,120,0,1,0,138,2,-4,-4,0,0,1,141,4,-4,-4,0,0,4,102,1,-4,-4,0,0,4,115,0,-4,-4,1,9,496,7
"390437804443","3904378","1","1","11",15,"4",129,4,133,175,70,4,2,4,0,0,2,65,3,-4,-4,1,0,0,3,0,-4,-4,0,0,0,2,0,-4,-4,0,0,1,3,0,-4,-4,0,3,73,3
"390437804449","3904378","1","1","11",18,"3",129,11,140,258,62,68,66,62,0,0,3,50,4,-4,-4,1,0,3,55,9,-4,-4,0,0,2,60,4,-4,-4,0,0,3,54,5,-4,-4,0,11,219,22
"390437805320","3904378","1","1","11",70,"3",734,24,758,1255,373,325,265,292,2,0,1,368,2,-4,-4,0,0,0,325,0,-4,-4,0,0,0,264,0,-4,-4,0,0,0,290,1,-4,-4,0,1,1247,3
"390438000356","3904380","3","1","11",15,"3",0,0,0,70,NA,2,40,28,-4,-4,-4,-4,-4,-4,-4,0,0,0,1,1,-4,-4,0,0,2,13,25,-4,-4,0,1,0,10,17,-4,-4,-3,NA,20,39
"390438000590","3904380","1","1","11",45,"3",496,57,553,920,300,219,212,189,0,1,23,241,28,-4,-4,0,1,10,191,15,-4,-4,0,2,7,176,27,-4,-4,0,1,2,162,24,-4,-4,5,42,770,94
"390438000595","3904380","1","1","11",50,"3",665,71,736,1062,389,299,203,171,0,14,11,99,259,-4,-4,3,13,20,83,174,-4,-4,0,8,6,62,126,-4,-4,0,7,5,49,110,-4,-4,42,42,293,669
"390438000597","3904380","1","1","11",56.5,"3",670,58,728,981,372,219,203,187,0,1,16,289,62,-4,-4,0,3,1,178,34,-4,-4,0,2,3,168,29,-4,-4,0,3,6,160,18,-4,-4,9,26,795,143
"390438000603","3904380","1","1","11",44,"3",303,63,366,856,229,225,213,189,1,8,15,95,105,-4,-4,0,12,15,83,113,-4,-4,1,12,17,86,96,-4,-4,0,11,10,78,90,-4,-4,43,57,342,404
"390438000624","3904380","1","1","11",38,"3",564,27,591,763,282,183,124,174,1,1,1,272,6,-4,-4,0,1,1,176,4,-4,-4,0,0,1,121,2,-4,-4,0,0,0,171,3,-4,-4,2,3,740,15
"390438000654","3904380","1","1","11",48,"3",535,63,598,935,303,188,225,219,3,3,4,276,13,-4,-4,0,1,8,165,12,-4,-4,0,2,6,198,18,-4,-4,0,1,3,203,11,-4,-4,7,21,842,54
"390438000672","3904380","1","1","11",32,"3",380,18,398,486,160,129,100,97,0,0,5,150,4,-4,-4,1,0,0,126,2,-4,-4,0,2,2,89,7,-4,-4,0,0,0,95,2,-4,-4,2,7,460,15
"390438000677","3904380","1","1","11",54,"3",677,71,748,1088,394,280,225,189,2,2,6,237,141,-4,-4,3,1,4,176,94,-4,-4,0,1,2,131,89,-4,-4,0,1,1,113,74,-4,-4,5,13,657,398
"390438000680","3904380","1","1","11",38,"3",291,48,339,696,168,204,175,149,0,5,10,107,43,-4,-4,1,6,3,141,50,-4,-4,1,3,1,113,56,-4,-4,0,6,4,92,47,-4,-4,20,18,453,196
"390438000683","3904380","1","1","11",42,"3",466,31,497,664,208,194,150,112,0,2,6,190,8,-4,-4,0,2,2,180,6,-4,-4,0,1,4,141,4,-4,-4,0,0,2,103,7,-4,-4,5,14,614,25
"390438000691","3904380","1","1","11",66,"3",719,109,828,1315,437,366,261,251,0,5,35,337,54,-4,-4,1,7,15,286,51,-4,-4,0,8,15,197,39,-4,-4,0,7,18,173,51,-4,-4,27,83,993,195
"390438000714","3904380","1","1","11",35,"3",364,9,373,497,189,130,88,90,1,0,2,157,23,-4,-4,1,2,1,110,15,-4,-4,1,1,0,81,5,-4,-4,0,2,0,75,12,-4,-4,5,3,423,55
"390438000728","3904380","1","1","11",51,"3",567,47,614,866,344,191,159,172,0,9,26,282,22,-4,-4,0,2,13,162,14,-4,-4,1,3,11,132,11,-4,-4,0,2,6,160,3,-4,-4,16,56,736,50
"390438000733","3904380","1","1","11",55,"3",682,46,728,1060,425,269,187,178,2,18,32,144,223,-4,-4,0,11,19,84,154,-4,-4,1,9,17,65,93,-4,-4,0,8,17,71,82,-4,-4,46,85,364,552
"390438000738","3904380","1","1","11",50,"3",460,58,518,1029,341,245,227,216,1,10,10,143,164,-4,-4,1,6,8,93,125,-4,-4,0,4,8,78,125,-4,-4,2,2,6,66,139,-4,-4,22,32,380,553
"390438002557","3904380","1","1","11",21,"3",0,0,0,326,224,47,28,27,0,13,55,152,4,-4,-4,0,2,20,25,0,-4,-4,0,0,7,21,0,-4,-4,0,0,6,21,0,-4,-4,15,88,219,4
"390438002560","3904380","1","1","11",40,"3",372,72,444,787,229,180,205,173,2,2,2,212,11,-4,-4,0,4,3,165,6,-4,-4,0,0,3,193,8,-4,-4,0,0,3,162,7,-4,-4,6,11,732,32
"390438004236","3904380","1","1","11",35,"3",335,69,404,663,226,179,151,107,1,3,1,180,39,-4,-4,0,1,1,140,36,-4,-4,0,2,4,108,37,-4,-4,0,3,4,69,29,-4,-4,9,10,497,141
"390438004238","3904380","3","1","11",11,"3",15,9,24,27,NA,NA,17,10,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,6,11,-4,-4,0,1,0,1,8,-4,-4,-7,-8,NA,11
"390438004239","3904380","3","1","11",16,"3",37,3,40,43,NA,NA,21,22,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,3,18,-4,-4,0,0,0,0,22,-4,-4,-8,-8,-5,32
"390438004240","3904380","3","1","11",21.2,"3",4,11,15,18,NA,NA,11,7,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,3,8,-4,-4,0,0,0,1,6,-4,-4,-8,-8,-4,6
"390438004430","3904380","2","1","11",15,"3",127,5,132,135,31,39,37,28,0,0,1,20,9,-4,-4,0,0,0,22,17,-4,-4,0,0,0,25,12,-4,-4,0,0,0,17,9,-4,-4,0,1,84,47
"390438004432","3904380","2","1","11",2,"4",0,0,0,357,39,15,7,11,1,0,1,24,13,-4,-4,0,0,0,11,4,-4,-4,0,0,0,2,5,-4,-4,0,0,1,4,6,-4,-4,0,2,41,28
"390438004524","3904380","1","1","11",29,"4",0,0,0,608,92,93,98,47,0,0,0,91,0,-4,-4,0,0,0,93,0,-4,-4,0,0,1,97,0,-4,-4,0,0,0,47,0,-4,-4,0,1,328,0
"390438004526","3904380","1","1","11",NA,"4",0,0,0,29,15,5,0,1,0,0,0,9,6,-4,-4,0,0,0,4,1,-4,-4,0,0,0,0,0,-4,-4,0,0,0,1,0,-4,-4,0,0,14,7
"402277001119","4022770","1","1","11",57.4,"3",846,30,876,922,311,287,230,94,22,1,182,60,46,-4,-4,15,4,152,66,50,-4,-4,8,1,143,44,34,-4,-4,2,0,50,19,23,-4,-4,6,527,189,153
"402277001130","4022770","1","1","11",36.8,"3",505,12,517,538,186,137,117,98,2,0,0,179,5,-4,-4,2,1,2,130,2,-4,-4,4,0,1,110,2,-4,-4,0,0,1,97,0,-4,-4,1,4,516,9
"402277001139","4022770","1","1","11",95,"3",1289,119,1408,1566,474,578,263,251,38,2,286,52,96,-4,-4,38,5,344,63,128,-4,-4,18,4,138,28,75,-4,-4,15,5,144,28,59,-4,-4,16,912,171,358
"402277001168","4022770","1","1","11",76.9,"3",870,116,986,1107,262,361,251,232,14,8,92,73,75,-4,-4,16,33,166,74,72,-4,-4,16,17,94,56,68,-4,-4,10,18,82,60,62,-4,-4,76,434,263,277
"402277001192","4022770","1","1","21",38.1,"3",436,32,468,520,131,140,137,112,5,0,1,111,14,-4,-4,1,2,2,124,11,-4,-4,2,0,1,124,10,-4,-4,1,3,5,100,3,-4,-4,5,9,459,38
"402277001885","4022770","1","1","11",39.1,"3",93,36,129,559,139,155,145,120,4,27,15,21,72,-4,-4,0,24,13,22,96,-4,-4,2,20,12,28,83,-4,-4,5,17,9,18,71,-4,-4,88,49,89,322
"402277001895","4022770","1","1","11",39.8,"3",554,84,638,716,203,174,196,143,15,7,94,34,53,-4,-4,8,7,90,35,34,-4,-4,19,5,91,37,44,-4,-4,9,5,68,26,35,-4,-4,24,343,132,166
"402277001928","4022770","4","1","11",43,"3",277,25,302,556,111,107,76,97,14,5,20,30,42,-4,-4,10,2,15,43,37,-4,-4,3,4,19,31,19,-4,-4,9,2,16,38,32,-4,-4,13,70,142,130
"402277002276","4022770","1","1","11",21.5,"3",164,34,198,295,82,53,75,85,1,2,3,74,2,-4,-4,0,2,6,45,0,-4,-4,1,4,6,59,5,-4,-4,1,4,7,63,10,-4,-4,12,22,241,17
"402277002306","4022770","1","1","41",21.7,"4",414,5,419,422,86,125,62,53,3,0,5,74,4,-4,-4,0,4,7,110,4,-4,-4,0,1,2,59,0,-4,-4,0,3,4,44,2,-4,-4,8,18,287,10
"402277002328","4022770","1","1","11",25.5,"4",353,44,397,479,72,55,69,49,3,7,48,4,10,-4,-4,1,8,32,4,10,-4,-4,1,9,34,12,13,-4,-4,3,3,29,4,10,-4,-4,27,143,24,43
"402277002330","4022770","1","1","11",27.6,"3",429,54,483,543,147,143,125,128,8,0,119,9,11,-4,-4,6,1,114,3,19,-4,-4,8,0,94,9,14,-4,-4,11,2,98,7,10,-4,-4,3,425,28,54
"402277002376","4022770","1","1","11",26.1,"3",123,39,162,377,119,106,86,66,7,3,14,36,59,-4,-4,5,5,12,27,57,-4,-4,5,6,6,23,46,-4,-4,3,8,11,7,37,-4,-4,22,43,93,199
"402277002385","4022770","1","1","11",15.1,"3",95,19,114,208,39,63,44,62,5,3,5,10,16,-4,-4,5,2,7,10,39,-4,-4,2,2,6,6,28,-4,-4,0,3,11,12,36,-4,-4,10,29,38,119
"402277002397","4022770","1","1","41",35,"3",302,26,328,358,115,103,86,54,9,1,13,78,14,-4,-4,3,0,8,83,9,-4,-4,4,1,6,69,6,-4,-4,0,3,2,45,4,-4,-4,5,29,275,33
"402277002399","4022770","1","1","11",17.1,"3",182,55,237,431,115,123,104,89,5,10,44,21,35,-4,-4,9,4,25,16,69,-4,-4,5,4,19,10,66,-4,-4,3,4,5,12,65,-4,-4,22,93,59,235
"402277002407","4022770","1","1","11",34.2,"3",273,50,323,420,113,135,110,54,6,1,4,78,24,-4,-4,7,1,7,92,28,-4,-4,3,3,8,73,23,-4,-4,1,1,4,40,8,-4,-4,6,23,283,83
"403024001583","4030240","1","1","11",68.4,"3",351,126,477,1260,345,317,309,289,28,12,23,137,145,-4,-4,28,12,29,115,133,-4,-4,20,4,21,131,133,-4,-4,20,9,19,109,132,-4,-4,37,92,492,543
"403024001596","4030240","1","1","11",48.6,"3",603,56,659,744,319,146,172,107,31,0,27,225,36,-4,-4,8,0,17,97,24,-4,-4,16,0,17,121,18,-4,-4,2,1,7,79,18,-4,-4,1,68,522,96
