"NCESSCH","LEAID","TYPE07","STATUS07","ULOCAL07","FTE07","LEVEL07","FRELCH07","REDLCH07","TOTFRL07","MEMBER07","G0907","G1007","G1107","G1207","AM09","AS09","HI09","BL09","WH09","AM10","AS10","HI10","BL10","WH10","AM11","AS11","HI11","BL11","WH11","AM12","AS12","HI12","BL12","WH12","ASIAN","HISP","BLACK","WHITE"
"120039001478","1200390","1","1","21",96,"3",930,220,1150,1800,580,449,393,378,2,3,172,392,8,0,3,121,320,2,0,2,109,277,3,3,2,120,245,8,10,522,1234,21
"120039001518","1200390","4","1","21",10.5,"3",43,7,50,87,18,34,12,23,0,0,8,7,3,0,0,19,14,0,0,0,5,7,0,0,0,5,12,5,0,37,40,8
"120039002057","1200390","4","1","21",20,"4",55,5,60,71,22,12,6,1,0,0,5,15,2,0,0,3,8,0,0,0,2,3,1,0,0,0,1,0,0,10,27,3
"120039002127","1200390","1","1","41",NA,"4",15,0,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120039002132","1200390","4","1","21",106.5,"4",129,6,135,295,83,63,29,16,0,0,51,25,7,0,0,37,24,2,0,0,14,15,0,0,0,7,8,1,0,109,72,10
"120039002135","1200390","2","1","21",63,"4",134,11,145,402,53,40,36,76,0,0,32,14,7,0,0,26,7,7,0,0,20,14,2,0,2,44,20,9,2,122,55,25
"120039002137","1200390","1","1","13",102,"4",189,6,195,615,3,6,14,142,0,0,2,1,0,0,0,1,2,2,0,0,2,11,1,1,0,45,88,8,0,50,102,11
"120039002428","1200390","2","1","21",28,"4",54,9,63,97,7,12,6,31,0,0,2,2,3,0,1,5,2,4,0,0,4,2,0,0,0,15,13,3,1,26,19,10
"120039002555","1200390","4","1","21",22.5,"4",42,1,43,150,59,29,10,5,0,0,25,31,3,0,0,8,19,2,0,0,7,3,0,0,0,3,2,0,0,43,55,5
"120039002715","1200390","1","1","21",4,"3",5,3,8,93,NA,NA,54,39,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,3,25,22,3,0,0,21,14,3,-5,38,28,NA
"120039002735","1200390","1","1","21",191,"3",1209,463,1672,3859,1064,1016,895,884,1,7,995,18,41,2,7,934,15,52,1,4,840,17,33,1,7,794,32,48,25,3563,82,174
"120039002736","1200390","1","1","11",35.5,"3",103,48,151,483,123,125,120,115,0,3,70,15,32,0,2,63,14,44,0,4,70,13,30,0,4,57,25,28,13,260,67,134
"120039002738","1200390","4","1","21",15.5,"3",79,6,85,131,30,42,42,17,0,0,1,29,0,0,0,1,40,0,0,0,7,35,0,0,0,2,15,0,0,11,119,0
"120039002809","1200390","1","1","41",38.5,"3",106,46,152,550,141,136,142,131,0,5,74,20,34,0,12,56,32,33,0,8,65,24,37,0,4,70,19,29,29,265,95,133
"120039002810","1200390","1","1","11",34,"3",64,25,89,489,127,128,111,123,0,1,47,27,47,0,1,64,23,39,0,4,50,22,31,0,1,60,19,37,7,221,91,154
"120039002812","1200390","4","1","21",10,"3",43,10,53,94,13,40,15,26,0,0,7,5,1,0,0,18,19,2,0,0,9,4,2,0,0,10,10,6,0,44,38,11
"120039002813","1200390","2","1","21",40.5,"4",117,8,125,135,22,17,18,17,0,0,10,12,0,0,0,4,12,0,0,0,7,10,1,0,0,5,9,3,0,26,43,4
"120039002814","1200390","2","1","13",48.5,"4",124,18,142,181,29,25,17,15,0,0,14,8,7,0,0,14,6,4,0,0,9,4,4,0,0,7,5,3,0,44,23,18
"120039002988","1200390","1","1","21",188.5,"3",1366,429,1795,4247,1169,1159,1075,844,0,10,1093,18,48,0,9,1058,25,62,1,9,1000,21,42,0,8,787,16,32,36,3938,80,184
"120039002989","1200390","4","1","11",11,"3",63,7,70,127,23,41,40,23,0,0,13,10,0,0,0,23,16,2,0,0,20,20,0,0,0,12,10,1,0,68,56,3
"120039003052","1200390","1","1","21",157.5,"3",678,321,999,3007,783,793,782,649,6,26,407,149,162,1,24,428,125,165,3,36,396,149,165,2,24,313,148,133,110,1544,571,625
"120039003164","1200390","1","1","21",32,"4",39,3,42,514,88,86,56,42,0,2,24,32,27,0,3,24,37,22,1,6,20,14,13,0,0,11,17,14,11,79,100,76
"120039003345","1200390","1","1","21",172.5,"3",726,240,966,3771,1133,1071,804,763,1,19,427,354,308,1,14,446,307,288,1,17,314,218,232,1,12,314,202,223,62,1501,1081,1051
"120039003561","1200390","1","1","11",3,"3",14,5,19,86,NA,NA,42,44,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,3,24,10,4,0,1,22,12,9,-4,38,14,5
"120039003562","1200390","1","1","11",88.5,"3",902,106,1008,1349,352,353,333,311,0,1,174,169,7,0,1,147,199,6,0,1,147,181,2,0,2,125,182,1,5,593,731,16
"120039003563","1200390","4","1","11",NA,"4",22,1,23,49,14,18,1,1,0,0,8,5,0,0,0,11,5,2,0,0,0,1,0,0,0,1,0,0,0,20,11,2
"120039003564","1200390","4","1","11",NA,"3",33,2,35,68,32,14,7,3,0,0,9,21,2,0,0,4,9,0,0,0,1,5,1,0,0,0,3,0,0,14,38,3
"120039003565","1200390","4","1","11",0,"3",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120039003567","1200390","4","1","11",NA,"4",31,1,32,199,60,76,22,16,0,0,11,40,9,0,0,13,47,16,0,0,1,15,6,0,0,4,10,2,0,29,112,33
"120039003568","1200390","4","1","11",NA,"4",0,0,0,20,8,1,0,0,0,0,0,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2
"120039003569","1200390","4","1","13",0,"4",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120039003571","1200390","4","1","11",NA,"3",1,0,1,12,6,2,2,2,0,0,0,2,4,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,5,7
"120039003574","1200390","4","1","11",0,"3",NA,NA,NA,0,NA,NA,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,-8,-8,-8,-8
"120039003699","1200390","1","1","21",41,"3",232,155,387,941,231,261,191,258,0,0,204,6,20,0,3,222,7,24,0,0,159,3,27,0,2,241,0,13,5,826,16,84
"120039003838","1200390","1","1","21",70,"3",631,375,1006,1425,396,360,343,326,0,1,376,6,13,0,1,343,7,9,0,1,315,6,21,0,1,303,6,16,4,1337,25,59
"120039003973","1200390","1","1","11",17.5,"3",26,7,33,366,124,81,87,74,0,0,66,11,43,0,0,45,4,30,0,0,54,5,27,0,0,56,4,14,0,221,24,114
"120039003975","1200390","1","1","41",1.5,"3",14,10,24,34,34,0,0,0,0,0,27,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,5
"120039003976","1200390","4","1","21",12.5,"3",52,1,53,394,9,30,76,279,0,0,3,5,1,0,0,7,22,1,0,0,26,45,5,0,2,64,200,9,2,100,272,16
"120039003977","1200390","1","1","11",18.5,"3",30,7,37,237,84,56,42,55,0,0,62,0,19,0,0,35,0,21,0,0,26,4,12,0,0,37,1,17,0,160,5,69
"120039004077","1200390","1","1","21",197,"3",1039,423,1462,4083,1168,1181,849,885,1,20,1007,25,100,0,23,1034,19,89,1,10,757,11,63,1,19,761,24,73,72,3559,79,325
"120039004078","1200390","1","1","21",121.5,"3",730,268,998,2429,679,631,511,608,4,10,373,143,127,1,16,382,97,116,0,9,301,88,103,2,12,318,143,122,47,1374,471,468
"120039004339","1200390","1","1","21",81,"3",581,285,866,1590,425,494,388,283,0,4,336,66,15,0,5,385,72,28,1,3,311,51,19,0,3,227,35,15,15,1259,224,77
"120039004340","1200390","1","1","21",171,"3",1065,365,1430,3591,910,952,849,880,1,21,735,43,84,0,31,771,46,90,1,15,677,49,93,2,21,711,41,96,88,2894,179,363
"120039004726","1200390","1","1","41",63.5,"3",266,105,371,1415,539,430,446,0,1,12,463,10,47,0,10,364,10,42,1,7,403,5,27,0,0,0,0,0,29,1230,25,116
"120039005493","1200390","1","1","41",2,"3",9,4,13,47,20,17,10,0,0,0,19,0,1,0,0,14,1,2,0,0,9,1,0,0,0,0,0,0,0,42,2,3
"120039005494","1200390","1","1","21",4,"3",64,47,111,178,79,64,35,0,0,0,77,1,1,0,0,63,0,1,0,0,29,0,5,0,0,0,0,0,0,169,1,7
"120039005495","1200390","4","1","11",8,"3",63,5,68,213,59,79,56,19,0,0,39,19,1,1,0,43,32,3,0,0,41,15,0,0,0,8,11,0,0,131,77,4
"120039005861","1200390","1","3","21",42,"3",319,56,375,675,434,241,0,0,0,2,411,6,14,0,0,234,4,3,0,0,0,0,0,0,0,0,0,0,2,645,10,17
"120039006109","1200390","4","3","11",16,"4",85,5,90,123,9,14,9,1,0,0,1,8,0,0,0,2,12,0,0,0,2,7,0,0,0,0,1,0,0,5,28,0
"120039006851","1200390","4","3","11",NA,"4",1,0,1,4,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,1,0
"120039006876","1200390","4","3","11",NA,"3",3,0,3,11,5,3,0,0,0,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0
"120039006991","1200390","4","3","11",0,"4",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120039007016","1200390","1","1","11",16,"4",68,17,85,185,34,19,0,0,0,0,14,12,8,0,0,11,5,3,0,0,0,0,0,0,0,0,0,0,0,25,17,11
"120039007021","1200390","1","1","11",0,"4",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120039007033","1200390","1","1","21",NA,"3",77,4,81,285,37,82,103,63,0,0,2,35,0,0,0,9,72,0,0,0,4,97,2,0,0,2,61,0,0,17,265,2
"120039007056","1200390","1","1","11",0,"4",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120039007060","1200390","1","1","11",0,"4",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120039007065","1200390","1","1","21",0,"4",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120039007066","1200390","1","1","11",0,"4",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120039007072","1200390","1","1","11",0,"4",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120039007077","1200390","1","1","41",9,"3",41,23,64,194,109,85,0,0,0,0,95,3,10,0,0,78,5,2,0,0,0,0,0,0,0,0,0,0,0,173,8,12
"120039007092","1200390","1","1","11",0,"4",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120039007096","1200390","1","1","11",0,"4",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120039007109","1200390","4","1","21",NA,"4",0,0,0,56,14,25,10,1,0,0,7,4,3,0,0,3,9,13,0,0,1,5,4,0,0,0,1,0,0,11,19,20
"120039007136","1200390","1","1","11",0,"4",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120039007138","1200390","1","1","21",0,"4",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120039007200","1200390","1","1","11",0,"4",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120039007204","1200390","1","1","11",0,"4",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120039007215","1200390","1","1","11",0,"4",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120039007224","1200390","1","1","11",0,"4",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120039007229","1200390","1","1","21",0,"4",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120039007230","1200390","1","1","11",0,"3",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120039007242","1200390","1","3","11",5.5,"3",46,6,52,67,37,30,0,0,0,0,35,2,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2,0
"120039007278","1200390","4","3","21",NA,"3",48,1,49,139,37,52,24,10,0,0,13,23,1,0,0,13,38,1,0,0,5,19,0,0,0,1,8,1,0,32,88,3
"120039007286","1200390","4","3","21",NA,"4",44,2,46,80,24,12,6,5,0,0,0,24,0,0,0,0,11,1,0,0,0,5,1,0,0,0,4,1,0,0,44,3
"120039007309","1200390","1","3","21",NA,"3",4,0,4,12,2,5,1,4,0,0,0,2,0,0,0,0,5,0,0,0,0,1,0,0,0,0,4,0,0,0,12,0
"120039007318","1200390","4","3","21",0,"4",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120039007323","1200390","4","3","21",NA,"3",117,11,128,149,43,56,22,28,0,0,41,2,0,0,0,53,3,0,0,0,22,0,0,0,0,26,1,1,0,142,6,1
"120039007350","1200390","4","3","21",NA,"3",86,6,92,174,54,47,37,36,0,0,27,25,2,0,0,18,27,2,0,0,18,18,1,0,0,24,12,0,0,87,82,5
"120039007352","1200390","4","3","21",NA,"3",2,0,2,17,5,5,2,1,0,0,3,0,2,0,0,1,2,2,0,0,1,0,1,0,0,1,0,0,0,6,2,5
"120039007358","1200390","1","3","21",3,"3",9,4,13,64,NA,NA,54,10,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,37,8,7,0,1,5,1,2,-7,34,1,1
"120039007378","1200390","1","3","21",1,"3",8,3,11,14,14,0,0,0,0,0,9,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,2
"120039007437","1200390","4","3","11",0,"4",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120039007439","1200390","4","3","21",NA,"3",25,0,25,45,8,10,3,9,0,0,0,8,0,0,0,2,8,0,0,0,0,3,0,0,0,0,9,0,0,2,28,0
"120039007445","1200390","4","3","11",NA,"4",12,0,12,16,9,4,0,0,0,0,2,7,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0
"120039007447","1200390","4","3","21",NA,"4",6,0,6,10,5,2,1,0,0,0,3,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4,4,0
"120048000425","1200480","4","1","11",4,"4",18,1,19,54,18,9,5,0,0,0,0,17,1,0,0,0,6,2,0,0,0,2,3,0,0,0,0,0,0,0,25,6
"120048000635","1200480","4","1","11",22,"4",72,6,78,166,69,30,10,3,0,0,1,60,7,0,1,1,22,5,0,0,0,8,2,0,0,0,3,0,1,2,93,14
"120048000648","1200480","1","1","11",91.5,"3",611,117,728,1894,626,554,450,264,1,17,33,402,152,0,26,25,370,119,0,17,29,287,112,0,7,14,190,49,67,101,1249,432
"120048000649","1200480","1","1","11",86,"3",669,86,755,1611,545,466,375,225,0,2,9,494,33,1,1,7,416,33,0,5,8,336,25,0,5,7,186,26,13,31,1432,117
"120048000651","1200480","1","1","42",64,"4",206,104,310,1206,219,157,147,93,1,1,5,53,153,0,3,7,32,112,0,1,7,29,107,0,2,2,12,75,7,21,126,447
"120048000671","1200480","1","1","11",85.5,"3",118,41,159,1540,443,428,359,310,0,47,17,151,206,1,57,21,127,208,2,51,17,117,161,0,46,19,69,172,201,74,464,747
"120048000681","1200480","1","1","11",102.5,"3",467,116,583,1848,587,536,415,310,0,15,43,297,210,0,15,43,273,196,1,8,23,201,175,0,7,23,145,131,45,132,916,712
"120048000685","1200480","1","1","11",106,"3",520,94,614,1923,564,494,502,363,1,24,75,224,224,2,32,68,166,216,1,26,64,174,225,0,10,42,128,173,92,249,692,838
"120048000691","1200480","1","1","11",74.5,"3",355,64,419,953,319,298,226,110,0,1,1,299,14,0,0,4,279,14,0,0,3,207,14,0,0,2,104,4,1,10,889,46
"120048000706","1200480","1","1","11",93,"3",64,52,116,1458,445,361,325,327,0,63,20,98,249,1,47,15,53,228,0,49,20,53,193,2,41,22,57,203,200,77,261,873
"120048000714","1200480","1","1","11",77,"3",551,57,608,1249,408,341,290,210,0,1,0,399,3,0,0,1,334,2,0,0,1,288,1,0,0,0,207,1,1,2,1228,7
"120048000718","1200480","2","1","11",17,"4",94,11,105,161,24,18,21,53,0,1,3,11,9,0,1,0,12,5,0,0,0,10,11,1,0,0,34,18,2,3,67,43
"120048000720","1200480","2","1","11",23,"4",24,1,25,126,18,17,22,13,1,0,0,6,9,1,1,0,6,9,0,0,1,5,16,0,0,0,5,8,1,1,22,42
"120048000721","1200480","4","1","11",3,"4",20,0,20,50,11,2,4,0,0,1,0,5,5,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,1,0,9,7
"120048000748","1200480","1","1","21",130,"3",279,89,368,2481,656,686,623,516,2,14,39,129,446,3,15,37,94,509,3,24,21,77,482,1,13,25,52,415,66,122,352,1852
"120048000749","1200480","1","1","11",95.5,"3",428,125,553,1888,560,546,442,340,0,10,48,298,191,1,15,27,303,186,1,14,33,230,151,0,12,18,166,141,51,126,997,669
"120048000759","1200480","1","1","11",159,"3",434,151,585,3077,1041,831,675,530,2,84,102,305,512,0,66,95,213,425,0,79,83,171,314,1,48,55,170,233,277,335,859,1484
"120048000762","1200480","1","1","11",91.5,"3",516,138,654,1870,614,451,485,320,2,11,43,350,186,2,19,38,228,144,0,26,47,260,138,2,21,18,167,103,77,146,1005,571
"120048000767","1200480","1","1","11",115,"3",523,154,677,2190,695,589,549,357,2,21,35,360,250,2,26,36,300,210,1,18,25,264,227,1,15,20,155,164,80,116,1079,851
"120048000769","1200480","2","1","11",28,"4",82,10,92,206,26,34,28,96,0,0,4,12,10,0,2,1,14,17,0,1,2,9,16,0,3,10,25,57,6,17,60,100
"120048000772","1200480","1","1","11",67,"3",239,113,352,1220,347,317,342,214,2,5,34,130,159,0,6,9,159,131,1,8,20,140,159,1,9,12,68,123,28,75,497,572
"120048000773","1200480","1","1","11",50,"4",349,63,412,970,378,244,200,128,0,8,20,307,34,0,5,14,186,35,0,3,6,147,39,0,5,2,88,32,21,42,728,140
"120048001571","1200480","4","1","11",5,"4",14,0,14,61,18,13,8,2,0,0,0,11,6,0,0,0,9,4,0,0,0,8,0,0,0,0,2,0,0,0,30,10
"120048002162","1200480","1","1","11",4,"3",4,2,6,37,1,0,2,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,30,1,0,0,33
"120048002469","1200480","1","1","11",73,"3",34,32,66,1034,291,271,232,240,0,7,14,47,204,1,7,21,38,191,1,6,10,36,172,0,10,12,35,176,30,57,156,743
"120048002744","1200480","1","1","11",135,"3",180,78,258,2919,852,758,719,590,2,34,60,179,549,2,26,62,127,520,0,30,55,132,482,1,38,31,94,410,128,208,532,1961
"120048002745","1200480","1","1","11",125,"3",428,129,557,2401,774,663,556,408,0,11,28,378,343,1,14,21,329,285,0,11,18,287,232,1,7,15,215,165,43,82,1209,1025
"120048003053","1200480","1","1","11",27,"4",75,11,86,150,3,2,10,32,0,0,2,1,0,0,0,1,0,1,0,0,0,7,3,0,0,2,17,13,0,5,25,17
"120048003167","1200480","4","1","11",3,"4",3,1,4,31,10,5,6,2,0,0,1,4,5,0,0,1,1,3,0,0,0,0,6,0,0,1,0,1,0,3,5,15
"120048003168","1200480","4","1","11",1,"4",4,1,5,20,7,5,1,2,0,0,2,4,1,0,0,0,3,2,0,0,0,1,0,0,0,0,1,1,0,2,9,4
"120048003169","1200480","4","1","11",13,"4",28,1,29,81,7,0,43,1,0,0,0,4,3,0,0,0,0,0,0,0,1,22,19,0,0,0,1,0,0,1,27,22
"120048003352","1200480","4","1","11",2,"4",2,0,2,23,12,7,1,0,0,0,0,10,2,0,1,1,2,3,0,0,0,0,1,0,0,0,0,0,1,1,12,6
"120048003354","1200480","4","1","11",2,"4",3,0,3,18,7,3,2,0,0,0,0,6,1,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,9,3
"120048003355","1200480","4","1","11",1,"4",6,0,6,23,10,3,3,1,0,0,1,9,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0,1,16,0
"120048003356","1200480","4","1","11",10,"4",25,1,26,103,39,19,9,2,0,0,0,25,14,0,0,1,14,3,0,0,1,4,4,0,0,0,0,2,0,2,43,23
"120048004191","1200480","4","1","11",5,"3",13,0,13,205,42,52,54,57,0,0,4,32,6,0,0,3,41,8,0,1,6,39,7,0,1,4,46,5,2,17,158,26
"120048007094","1200480","1","1","11",3,"3",8,4,12,95,4,7,72,12,0,0,0,2,1,0,0,0,3,4,1,2,2,26,38,0,0,1,2,8,2,3,33,51
"120048007119","1200480","4","1","11",NA,"3",213,15,228,1019,382,294,237,106,2,3,19,297,57,0,6,12,204,69,1,3,11,166,51,0,0,12,63,30,12,54,730,207
"120051000794","1200510","1","1","21",124,"3",766,274,1040,2024,759,509,443,311,3,32,31,256,401,5,16,24,160,292,3,29,15,132,254,1,17,17,93,174,94,87,641,1121
"120051000805","1200510","1","1","13",112.5,"3",902,123,1025,1549,561,445,292,241,2,33,24,326,169,3,34,18,254,127,2,20,10,167,92,1,29,5,122,81,116,57,869,469
"120051000812","1200510","1","1","21",126,"3",432,222,654,2014,590,539,479,406,8,4,9,98,462,3,6,10,96,416,2,3,9,70,389,7,6,15,47,327,19,43,311,1594
"120051000831","1200510","1","1","21",11,"4",107,14,121,172,17,9,5,1,0,0,1,11,4,0,0,0,6,3,0,0,0,3,2,0,0,1,0,0,0,2,20,9
"120051000836","1200510","3","1","21",49,"3",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120051000837","1200510","1","1","21",131.5,"3",925,272,1197,2020,725,503,462,326,7,15,16,320,350,0,17,11,217,250,4,22,24,203,204,0,19,6,125,166,73,57,865,970
"120051001591","1200510","2","1","21",17,"3",52,5,57,64,32,25,6,1,0,0,0,25,6,0,0,0,21,4,0,0,0,6,0,0,0,0,1,0,0,0,53,10
"120051002169","1200510","1","1","13",123.5,"3",642,190,832,1944,555,509,485,395,1,9,18,245,271,2,15,11,212,265,4,13,13,173,269,2,7,8,149,224,44,50,779,1029
"120051002304","1200510","4","1","21",5,"4",26,1,27,69,32,10,7,1,0,1,0,13,17,0,0,0,2,8,0,0,0,3,4,0,0,0,1,0,1,0,19,29
"120051002305","1200510","2","1","13",7,"4",13,1,14,42,7,7,1,3,0,0,0,3,4,0,0,0,3,4,0,0,0,0,1,0,0,0,0,3,0,0,6,12
"120051002306","1200510","2","1","21",6,"4",33,6,39,43,3,4,0,1,0,0,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,6,2
"120051002431","1200510","2","1","21",35.5,"4",129,34,163,224,28,16,11,38,0,1,1,15,11,0,0,0,8,8,0,0,0,6,5,0,0,1,17,20,1,2,46,44
"120051002557","1200510","4","1","13",12,"3",17,4,21,41,21,9,8,3,0,1,0,9,11,0,1,0,2,6,0,0,0,0,8,0,0,0,2,1,2,0,13,26
"120051002601","1200510","4","1","21",3,"3",10,0,10,28,16,4,1,1,0,0,1,12,3,0,0,1,2,1,0,0,0,0,1,0,0,0,0,1,0,2,14,6
"120051002602","1200510","2","1","13",501.5,"3",46,8,54,156,0,1,8,144,0,0,0,0,0,0,0,0,0,1,0,0,0,6,2,1,1,0,77,63,1,0,83,66
"120051002995","1200510","1","1","42",42.5,"4",187,73,260,571,184,144,131,112,4,0,1,42,136,10,0,0,23,109,3,1,0,29,98,2,1,1,20,87,2,2,114,430
"120051003054","1200510","4","1","21",5,"4",30,4,34,45,26,7,0,0,0,0,0,17,8,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,22,10
"120051003057","1200510","4","1","13",1,"4",33,2,35,47,16,10,0,0,0,0,0,11,4,1,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,14,10
"120051003058","1200510","4","1","21",NA,"3",8,0,8,19,6,7,3,1,0,0,0,4,2,0,0,0,2,5,0,0,0,1,2,0,0,0,0,1,0,0,7,10
"120051003062","1200510","4","1","21",5,"3",69,13,82,114,42,41,22,9,0,0,2,30,10,0,0,0,24,17,0,0,1,17,4,0,0,2,6,1,0,5,77,32
"120051003703","1200510","1","1","21",NA,"3",266,157,423,1311,371,345,316,279,1,11,10,96,241,4,12,11,105,205,3,7,7,74,216,5,7,10,60,188,37,38,335,850
"120051003704","1200510","4","1","13",NA,"4",14,0,14,23,12,2,0,0,0,0,0,10,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2
"120051004347","1200510","1","1","13",7,"3",79,6,85,108,54,29,13,11,0,0,0,53,1,0,0,0,28,1,0,0,0,13,0,0,0,0,10,1,0,0,104,3
